,,phi_1,theta_1,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,
6732,0.0,-0.2719733,-0.051153492,0.40003344,-0.0001271345,-0.19401228,-119.313545,-1596.2992,468
6733,0.0,-0.31928787,0.5320353,0.31526154,0.00056504423,1.1839917,-118.564125,-157.47519,467
6734,0.0,0.9958425,0.5634422,0.41238737,-0.07225131,0.36007106,-117.786026,-157.47519,466
6735,0.0,0.9412317,0.38136047,0.3621013,-0.009952731,0.39222673,-117.38572,-157.47519,465
6736,0.0,-0.36311612,-0.16453719,0.42273268,-3.6785903e-05,-0.0862443,-116.82265,-526.73785,464
6737,0.0,-0.10414352,-0.011547971,0.426441,-3.6759495e-05,-0.31182504,-116.06063,-375.95615,463
6738,0.0,-0.32689086,-0.058537304,0.36199638,0.00015381137,-0.160012,-114.39831,-707.6404,462
6739,0.0,-0.2154115,0.1090237,0.42093566,0.00016641573,0.503121,-111.48304,-574.13165,461
6740,0.0,-0.2108888,0.012742561,0.38131085,-0.00018717279,-0.3600583,-108.71778,-487.3886,460
6741,0.0,0.9919137,0.82140255,0.34823707,-0.097262904,0.80916333,-108.52648,-335.1575,459
6742,0.0,-0.19866005,-0.02375406,0.41749495,-5.838527e-05,-0.10856897,-105.48533,-157.47519,458
6743,0.0,-0.3448703,-0.14874586,0.42365557,-1.0874266e-05,-0.20668805,-103.69881,-420.18085,457
6744,0.0,0.99876815,0.12941316,0.3660368,-0.110923424,-0.10776455,-103.65385,-201.86964,456
6745,0.0,0.9942222,0.26442885,0.33581525,-0.08663086,0.2286043,-102.39136,-675.5381,455
6746,0.0,-0.14637008,-0.048132356,0.41927773,-4.8373415e-05,-0.19910306,-98.74701,-293.00803,454
6747,0.0,0.9920553,0.57080066,0.38357022,-0.071952775,0.45413554,-93.953636,-574.13165,453
6748,0.0,0.2719,-0.15216075,0.3826363,4.4130455e-05,-0.5566658,-93.53687,-526.73785,452
6749,0.0,0.7885192,0.07032866,0.2480731,-0.002528337,0.41312513,-92.82906,-201.86964,451
6750,0.0,0.03536469,-0.031372212,0.41115496,0.00014359511,-0.26063642,-92.50348,-456.83575,500
6751,0.0,-0.11997486,-0.021873675,0.4144171,8.841127e-05,-0.18760689,-92.22565,-1898.9495,499
6752,0.0,0.99638003,0.24472405,0.3675621,-0.08804285,0.06652691,-91.993965,-574.13165,498
6753,0.0,-0.18238974,0.012822516,0.4158007,3.9096893e-05,-0.3737149,-91.78417,-1046.8058,497
6754,0.0,0.64997506,0.7969331,0.23830728,-0.00096628047,1.0911047,-91.032814,-201.86964,496
6755,0.0,-0.15643895,-0.051641826,0.4202409,3.7825175e-05,-0.19501561,-90.24553,-335.1575,495
6756,0.0,0.9930721,0.515554,0.38598987,-0.070539914,0.30070427,-89.765076,-157.47519,494
6757,0.0,0.40061262,0.010182661,0.4159327,0.00026707022,-0.3055244,-88.153694,-246.02245,493
6758,0.0,0.4296001,-0.035707824,0.28938216,0.0005289218,-0.06274527,-82.918785,-92.82906,492
6759,0.0,0.9954375,0.9001687,0.35383695,-0.11525038,0.7305515,-81.68806,-1097.9961,491
6760,0.0,-0.009961907,-0.37586254,0.2522268,-0.00014546557,-0.81048894,-81.06986,-456.83575,490
6761,0.0,0.1319289,0.40786868,0.27371365,-0.0003214178,-0.60209894,-80.02645,-157.47519,489
6762,0.0,0.9833112,0.54421896,0.40621543,-0.020160845,0.28027835,-79.54961,-707.6404,488
6763,0.0,0.9916059,0.08473271,0.38233644,0.041949745,-0.21679008,-78.50594,-157.47519,487
6764,0.0,0.902468,0.40854916,0.23178554,0.0063607665,-0.78185016,-78.26391,-92.82906,486
6765,0.0,0.9841688,0.9887316,0.20254177,0.02053188,-0.7181247,-77.73192,-526.73785,485
6766,0.0,0.60572124,0.4731288,0.29593095,-0.0019496877,1.083358,-77.64421,-526.73785,484
6767,0.0,-0.10612375,0.07022036,0.34123802,0.0001932999,-0.6917724,-74.9634,-92.82906,483
6768,0.0,0.5984696,0.05029453,0.28227723,-0.0012676003,0.5295954,-74.112755,-3020.5076,482
6769,0.0,-0.09791982,-0.090926625,0.37634864,-0.00013794868,-0.19494016,-74.080696,-633.6715,481
6770,0.0,-0.27403393,-0.065065704,0.4017059,-9.269039e-05,-0.18862794,-73.41389,-574.13165,480
6771,0.0,0.38304615,0.27426505,0.39046556,-5.8128364e-05,0.5884045,-72.87889,-335.1575,479
6772,0.0,0.8384477,0.8363807,0.31725314,-0.005179734,1.0209786,-72.24659,-633.6715,478
6773,0.0,-0.37516627,0.23158044,0.19906516,0.00046349436,0.9924861,-72.20357,-246.02245,477
6774,0.0,0.6592919,0.29663163,0.33692506,0.0018122506,-0.7914979,-70.16503,-757.42816,476
6775,0.0,0.9943475,0.6909034,0.3875118,-0.08341877,0.49741724,-68.678566,-818.79004,475
6776,0.0,-0.27638513,-0.10003204,0.38668758,0.00012820336,-0.07646608,-68.2367,-487.3886,474
6777,0.0,0.98684406,0.8513042,0.3577423,0.014322707,-0.5082612,-65.27329,-293.00803,473
6778,0.0,0.0061036916,0.119874395,0.31361777,-0.00025571528,0.32815343,-65.19409,-335.1575,472
6779,0.0,0.9971635,0.33497545,0.3951484,-0.10510023,0.3312219,-63.864227,-92.82906,471
6780,0.0,0.99639875,0.23941754,0.37472078,-0.09373456,0.13316984,-63.396904,-456.83575,470
6781,0.0,0.64611286,0.085187376,0.36822268,0.0010663688,-0.60125756,-63.12666,-487.3886,469
6782,0.0,0.99623424,0.3679122,0.4027634,0.009348454,0.10391812,-62.263546,-246.02245,468
6783,0.0,0.95031613,-0.40330523,0.28402007,-0.0026228447,0.25299478,-61.581795,-293.00803,467
6784,0.0,0.99308234,0.03166067,0.3494456,0.011269547,0.14584486,-61.209362,-157.47519,466
6785,0.0,0.9517723,0.12798679,0.33216134,-0.008745271,0.19813445,-59.434376,-92.82906,465
6786,0.0,-0.15663566,0.0896745,0.36439493,8.725001e-05,1.5840187,-59.066643,-335.1575,464
6787,0.0,-0.13996473,0.09588554,0.38639116,-0.00013008996,-0.119906016,-58.563602,-487.3886,463
6788,0.0,0.376405,0.15676904,0.37118864,-0.0005593193,0.5084801,-58.52529,-375.95615,462
6789,0.0,0.25221112,0.8798293,0.34483615,-0.00045352706,-0.24010362,-58.398468,-157.47519,461
6790,0.0,-0.37180266,-0.06415039,0.36452737,6.633429e-05,-0.35690722,-58.088047,-375.95615,460
6791,0.0,0.99866,0.22716448,0.3204757,-0.03066352,0.31306517,-56.01925,-92.82906,459
6792,0.0,0.9942366,0.22198324,0.30342764,-0.097589605,0.5842206,-55.308758,-420.18085,458
6793,0.0,0.1403938,0.34229204,0.39101738,0.00026523825,-0.1326884,-53.41021,-420.18085,457
6794,0.0,-0.17913735,-0.10966385,0.37087822,0.0001332772,-0.25198343,-53.38235,-375.95615,456
6795,0.0,0.618673,0.23728877,0.33486372,0.00044675317,0.20874201,-51.83513,-487.3886,455
6796,0.0,0.43378368,0.06827689,0.24444093,0.0007311126,-0.29127115,-51.57126,-1227.8708,454
6797,0.0,0.5436041,0.013137921,0.40304902,0.00039506433,-0.30334464,-51.012123,-1898.9495,453
6798,0.0,0.9972066,0.007045056,0.35353827,-0.07697101,0.0038812137,-50.910767,-293.00803,452
6799,0.0,0.9149332,0.42918178,0.31455413,0.0041421168,0.0060172444,-50.806545,-420.18085,451
6800,0.0,0.8483657,0.43450004,0.2397498,-0.0045518326,0.8411145,-50.183197,-487.3886,500
6801,0.0,0.9939999,0.43244946,0.33345664,-0.09399123,0.2951435,-45.219124,-92.82906,499
6802,0.0,-0.30127016,0.29244927,0.22414602,0.00014032923,1.4047137,-43.999336,-293.00803,498
6803,0.0,0.9916847,0.13957158,0.20869412,0.01074342,-0.3477901,-43.823208,-246.02245,497
6804,0.0,-0.039676134,0.80026287,0.38915828,0.0002623943,-0.06374138,-43.62008,-375.95615,496
6805,0.0,0.08139907,0.382218,0.3209534,0.00015624515,2.629482,-43.392807,-157.47519,495
6806,0.0,0.60741764,0.8976713,0.37535232,0.0009392297,-0.06569428,-43.03105,-675.5381,494
6807,0.0,0.9935995,0.35769203,0.37481678,-0.05582878,0.426483,-42.969276,-757.42816,493
6808,0.0,0.9313398,0.5004901,0.2778471,-0.001855036,-0.2768689,-42.412212,-757.42816,492
6809,0.0,0.8550162,0.7005688,0.37788993,-0.003246019,0.60075456,-41.565495,-92.82906,491
6810,0.0,-0.038771804,0.29112834,0.39711845,-0.000109174456,-0.39716893,-38.540585,-50.806545,490
6811,0.0,0.5750541,0.30538258,0.215125,-0.0011697786,0.34497562,-38.282833,-157.47519,489
6812,0.0,0.9936777,0.31172067,0.36408046,-0.07578564,0.3377912,-36.899075,-487.3886,488
6813,0.0,0.09788421,0.91056186,0.4040747,-0.00011965792,0.28655738,-35.2703,-574.13165,487
6814,0.0,0.98603153,0.053818315,0.33696645,-0.021496385,0.0744657,-34.339672,-420.18085,486
6815,0.0,-0.1852194,0.044673823,0.39471367,0.00019371476,1.0363902,-30.315626,-675.5381,485
6816,0.0,0.5780476,0.4191765,0.29773378,-0.0015573904,1.1443269,-30.113922,-818.79004,484
6817,0.0,0.71264344,0.6593034,0.37019935,-0.0012511802,0.6989158,-28.409819,-1542.714,483
6818,0.0,0.987247,0.48368046,0.35405776,-0.028188776,0.07349199,-27.264204,-420.18085,482
6819,0.0,-0.32182434,-0.102167755,0.38793343,1.0320283e-05,-0.39484048,-25.977785,-1271.349,481
6820,0.0,0.30922097,0.47601518,0.39743268,0.00015663897,0.1304277,-25.948523,-293.00803,480
6821,0.0,0.42623845,0.33109742,0.24760778,-0.0006225766,1.3611654,-23.99127,-675.5381,479
6822,0.0,0.99768317,0.3175589,0.3918232,-0.10479711,0.26334333,-23.28642,-874.445,478
6823,0.0,0.3920899,0.28453153,0.32520786,0.0009379096,-0.87442327,-23.125736,-335.1575,477
6824,0.0,0.48787925,0.36269623,0.3660679,-0.0008794564,0.65644914,-21.968977,-456.83575,476
6825,0.0,0.37289166,-0.10885084,0.40190315,-7.036348e-05,0.07297024,-20.847578,-50.806545,475
6826,0.0,0.15951759,0.7054968,0.27617905,0.0005435191,0.07524392,-19.836416,-92.82906,474
6827,0.0,0.40561792,0.83010226,0.18128659,-0.0011804666,0.8037415,-19.485159,-2798.7954,473
6828,0.0,-0.10010351,0.09518011,0.3802642,0.00014720934,2.3073106,-18.88206,-50.806545,472
6829,0.0,0.09487497,0.6077048,0.37612268,-0.00025955215,0.2246376,-18.098192,-50.806545,471
6830,0.0,0.0017945317,0.73833054,0.40270498,1.2156067e-05,2.0300143,-15.604357,-420.18085,470
6831,0.0,-0.13498124,-0.14476702,0.349042,-0.00017875188,-0.56048846,-15.521039,-375.95615,469
6832,0.0,0.3132486,0.6431543,0.38255867,-0.00010149203,0.8481017,-10.647921,-1776.9374,468
6833,0.0,0.9626886,0.28359172,0.35179844,-0.008630832,0.087229736,-9.241119,-335.1575,467
6834,0.0,0.36711743,-0.030657245,0.3857956,-0.00019318234,0.09217969,-8.152309,-92.82906,466
6835,0.0,0.5770514,0.3950789,0.28868994,-0.00023913136,0.71860605,-7.4919195,-246.02245,465
6836,0.0,0.9699888,0.16561979,0.16907817,-0.017238023,0.33195943,-6.91356,-157.47519,464
6837,0.0,-0.13666289,0.16888997,0.3927109,0.00019848316,1.1344448,-6.453171,-157.47519,463
6838,0.0,-0.33823103,-0.108517826,0.3878739,-0.000105777835,-0.3568738,-5.611839,-201.86964,462
6839,0.0,0.9954285,0.2477863,0.32912195,-0.085845046,0.13621424,-4.5969973,-456.83575,461
6840,0.0,0.8642899,0.98821616,0.37140822,0.0011278118,0.16745734,-3.7788842,-420.18085,460
6841,0.0,0.6344228,0.76537037,0.3782865,-0.00046132086,0.55353,-3.7177901,-1375.0658,459
6842,0.0,-0.28236097,0.073079005,0.15463817,0.00023708389,1.4225351,-2.4015806,-487.3886,458
6843,0.0,0.14361472,0.7077001,0.370243,-0.00012029721,2.3947208,-1.2408134,-50.806545,457
6844,0.0,0.16989319,0.62333995,0.39184564,-0.00010375559,1.1815019,-0.0421865,-157.47519,456
6845,0.0,-0.05725857,0.6150449,0.37907657,-0.00015647891,0.16178116,2.3956885,-1542.714,455
6846,0.0,0.36120915,0.71006566,0.37905106,-0.0006039894,1.1128138,4.2934523,-201.86964,454
6847,0.0,0.21164803,0.4820884,0.16976944,0.00065336766,-0.7528134,5.374237,-50.806545,453
6848,0.0,0.4788943,-0.09694179,0.3903961,-0.00024540097,0.25149754,6.7594566,-420.18085,452
6849,0.0,-0.5129547,0.018983737,0.37769666,0.00011864223,0.0026107503,7.3689814,-50.806545,451
6850,0.0,-0.384716,-0.12577525,0.34554467,-0.00021237091,-0.5990273,7.5465374,-757.42816,500
6851,0.0,0.020388737,0.78075385,0.39642096,-4.52182e-05,2.0460424,7.689702,-92.82906,499
6852,0.0,0.08380946,0.9535244,0.3052409,0.0004488592,1.0200363,8.195068,-157.47519,498
6853,0.0,0.3356741,0.8637946,0.3540736,-0.00042360424,-0.11302438,8.838024,-420.18085,497
6854,0.0,0.97356814,0.8676225,0.37692663,-0.015846685,0.45315906,10.708172,-201.86964,496
6855,0.0,0.8759703,-0.594733,0.3300888,-0.0012240593,0.100873955,10.945576,7.3689814,495
6856,0.0,-0.21605615,0.5666437,0.28981957,0.00037741126,0.17983249,13.028903,-1164.5953,494
6857,0.0,0.3775714,-0.039682332,0.3243655,-0.000334852,0.04849501,14.284874,-874.445,493
6858,0.0,0.11816868,0.42646912,0.39391997,0.00013539042,-0.5792588,15.135452,-335.1575,492
6859,0.0,-0.30354348,-0.092406325,0.3653687,1.5733862e-05,-0.49133617,15.50229,-1839.069,491
6860,0.0,0.8594325,0.6888069,0.3102117,-0.004063528,0.82575023,16.685556,-50.806545,490
6861,0.0,0.9974003,0.2481898,0.3646817,-0.08908384,0.040836245,16.827347,-675.5381,489
6862,0.0,0.53054714,0.22970279,0.2562054,-0.0006661958,0.025239553,17.751888,-375.95615,488
6863,0.0,0.07375024,-0.09862614,0.36041042,-0.00010031523,-0.36723354,18.926111,-92.82906,487
6864,0.0,-0.068397336,0.13007064,0.35417604,0.00021859829,0.012203929,19.009989,7.3689814,486
6865,0.0,0.89842045,0.41581672,0.29918778,0.006674559,-0.62475014,19.573277,-574.13165,485
6866,0.0,0.27691212,0.8138629,0.2889321,-0.0011874991,2.370915,21.343948,-201.86964,484
6867,0.0,0.31252268,0.6532705,0.36955178,-0.00055140787,1.3980408,21.654442,-487.3886,483
6868,0.0,-0.3064313,-0.35265896,0.38992637,-2.4953593e-05,-0.1546337,22.162838,-1046.8058,482
6869,0.0,0.9710588,0.35354507,0.3830684,0.0060114767,-0.053696938,23.05272,-526.73785,481
6870,0.0,0.9643562,0.7109204,0.314735,-0.021465583,0.59336275,23.121223,-293.00803,480
6871,0.0,-0.13810392,-0.13796093,0.3579384,0.00013757196,-0.1727108,24.16862,-293.00803,479
6872,0.0,0.0862775,0.5220975,0.29270315,0.00018745827,2.564826,24.512365,-293.00803,478
6873,0.0,0.95925885,0.586399,0.3300142,-0.00882656,0.03378638,26.741995,-157.47519,477
6874,0.0,0.6496541,0.37872317,0.23991346,-0.0019563995,0.9495622,29.155163,-487.3886,476
6875,0.0,-0.13297111,-0.09829526,0.33427894,-0.00020699615,-0.76408225,29.597084,-707.6404,475
6876,0.0,0.24237886,0.26278433,0.27603063,0.000473121,-0.09552752,30.380423,-375.95615,474
6877,0.0,-0.33856,-0.062032115,0.35410643,0.00011829246,-0.13359207,30.667938,-157.47519,473
6878,0.0,0.7097574,0.39609966,0.35159343,-0.00049533014,-0.12463131,36.686714,-293.00803,472
6879,0.0,0.1421854,0.79548955,0.385115,-2.8740908e-05,1.0431213,36.92341,-930.89886,471
6880,0.0,0.032733154,0.30002916,0.25483522,0.00036252645,0.25857854,38.689598,-246.02245,470
6881,0.0,-0.03199337,-0.069018416,0.3734794,0.00013035788,-0.1949332,38.95281,-92.82906,469
6882,0.0,0.81912297,0.96004224,0.25351202,0.0013357397,0.31117007,39.077946,-574.13165,468
6883,0.0,0.6880753,0.31789923,0.22523212,0.0020351906,-0.8873456,39.169327,-293.00803,467
6884,0.0,0.9608779,-0.07555789,0.21356446,-0.0013329636,0.2683983,40.3888,-246.02245,466
6885,0.0,0.63368297,0.78802484,0.38871923,-7.604824e-05,0.030707758,40.632145,-201.86964,465
6886,0.0,0.9968166,0.0029755307,0.28238353,-0.07765853,0.0037413626,40.867554,-757.42816,464
6887,0.0,0.9944399,0.9188789,0.32585838,-0.107228585,0.7256979,41.503326,-201.86964,463
6888,0.0,0.77037424,0.04153581,0.37420756,-0.0008501859,0.14359821,41.986282,7.3689814,462
6889,0.0,0.68317914,-0.20249705,0.27615207,-0.0003630644,0.40079993,42.68631,-1492.9424,461
6890,0.0,0.90358526,0.98245174,0.32618576,0.0039392356,0.034617353,43.03138,-526.73785,460
6891,0.0,0.90158373,0.40977213,0.34519595,-0.0048314696,0.33965352,43.7053,-487.3886,459
6892,0.0,0.8112205,0.57098323,0.18966497,-0.00026579236,0.49368402,46.829597,7.3689814,458
6893,0.0,0.27657774,0.40875876,0.32574007,-0.00038221697,0.032943763,47.279354,-246.02245,457
6894,0.0,-0.6198801,-0.045608003,0.3420365,0.00022398468,0.2976092,48.6922,7.3689814,456
6895,0.0,0.37731105,0.3867771,0.32761464,-0.00087532174,1.1383884,49.121986,-526.73785,455
6896,0.0,-0.06500067,-0.062228344,0.37074852,-8.605832e-05,-0.2644837,49.45571,-293.00803,454
6897,0.0,-0.032353103,-0.06945202,0.38407344,-1.961615e-05,-0.2244874,49.642735,7.3689814,453
6898,0.0,-0.011104741,0.88527703,0.31356946,0.00046352987,2.5763671,51.418686,-50.806545,452
6899,0.0,0.30048013,0.41157472,0.26068106,0.00033141085,0.47468877,52.64088,-456.83575,451
6900,0.0,0.9124933,-0.34516937,0.2148107,-0.0036249561,0.24394743,52.64818,-707.6404,500
6901,0.0,0.05165465,0.3188786,0.2546976,-0.00033961167,0.46917436,54.13766,-675.5381,499
6902,0.0,0.5742726,0.023491763,0.3314979,0.00094661996,-0.47778085,55.94973,-757.42816,498
6903,0.0,-0.08720514,0.8685927,0.17521974,-0.00031023126,0.84330124,56.677162,-335.1575,497
6904,0.0,-0.15423104,-0.08613349,0.37124717,-8.624301e-05,-0.26892272,56.78341,-1839.069,496
6905,0.0,0.9794632,0.79560715,0.19518092,0.030685404,-0.80658144,57.466297,-335.1575,495
6906,0.0,0.99362844,0.30207956,0.3216136,-0.07317457,0.25078163,57.904285,-420.18085,494
6907,0.0,0.99856025,0.61613303,0.31537303,-0.022089276,-0.2947723,59.860394,52.64088,493
6908,0.0,0.9993453,0.11989648,0.36987656,0.038870737,-0.1336537,60.95588,-818.79004,492
6909,0.0,0.93067515,0.71614844,0.19361071,0.00709816,-0.08565373,62.54456,-157.47519,491
6910,0.0,-0.046619758,-0.38810447,0.26065105,0.00013918146,-0.8457986,64.546555,-487.3886,490
6911,0.0,0.9967865,0.21573712,0.33576548,-0.087716974,0.063745946,65.41598,-246.02245,489
6912,0.0,0.043201607,-0.09410921,0.3526361,-0.00010363895,-0.25777885,65.55327,-201.86964,488
6913,0.0,0.5963653,0.904756,0.24429269,-0.0020713937,1.4690583,65.99469,-420.18085,487
6914,0.0,0.17527407,0.756525,0.36011192,-0.00033446465,2.3758535,66.08561,-1164.5953,486
6915,0.0,0.978134,-0.31855378,0.27991632,-0.0029538563,-0.09735308,67.15394,-335.1575,485
6916,0.0,-0.08029164,0.22486766,0.37806496,6.671487e-05,-0.48927474,67.217926,-201.86964,484
6917,0.0,-0.15245874,0.28631562,0.37095654,-8.953387e-05,-0.081529275,67.218216,-293.00803,483
6918,0.0,0.9369742,0.25000542,0.2254645,-0.009750956,0.5773645,67.74885,-157.47519,482
6919,0.0,-0.18741441,0.39704487,0.31967607,-0.00019164738,0.12370419,69.86741,-92.82906,481
6920,0.0,0.9877022,0.5686993,0.1671866,-0.058881387,0.60008466,70.32578,-335.1575,480
6921,0.0,-0.15985334,-0.2002189,0.34763375,6.529844e-05,-0.5512721,71.275925,52.64088,479
6922,0.0,0.856723,0.37278315,0.34325203,0.00073390914,0.15072477,74.01882,-375.95615,478
6923,0.0,0.4813079,0.507583,0.36060762,0.00018532648,-0.49488074,75.407326,7.3689814,477
6924,0.0,0.14125544,0.62963516,0.3787398,-0.000100632526,0.8917992,75.72261,-92.82906,476
6925,0.0,-0.1099769,0.21302313,0.3792316,-5.5250302e-06,-0.62856674,75.8881,-335.1575,475
6926,0.0,0.8379638,0.27899918,0.36218777,0.0019248566,-0.26914084,77.0977,-50.806545,474
6927,0.0,0.994727,0.31187186,0.3215849,-0.09415676,0.48158732,77.61948,-335.1575,473
6928,0.0,0.9624228,0.1986963,0.33926576,-0.0102088135,0.39948356,78.23377,-487.3886,472
6929,0.0,0.9044877,0.93532795,0.34401196,-0.0037472139,0.58237326,81.82429,-50.806545,471
6930,0.0,-0.027264882,0.7684861,0.37072006,0.00018274086,0.98363584,89.85784,-420.18085,470
6931,0.0,-0.30364376,-0.07159388,0.35874975,-7.835581e-05,-0.10720407,90.26689,-335.1575,469
6932,0.0,0.7594673,0.09289764,0.27837288,-0.0012642997,0.5779715,92.079094,-1164.5953,468
6933,0.0,0.00838776,0.30209577,0.19243157,-0.0002861743,0.32554963,93.83433,-874.445,467
6934,0.0,-0.14910027,-0.07361692,0.3679734,-6.290403e-05,-0.23046151,93.89894,7.3689814,466
6935,0.0,0.7445263,0.015527722,0.35200146,0.00031021103,0.09247902,94.54459,-1375.0658,465
6936,0.0,0.5773762,0.32170823,0.35567617,0.0005627367,-0.10994481,94.60943,-50.806545,464
6937,0.0,-0.12436198,-0.119437754,0.36907944,-8.2145096e-05,-0.6215691,95.28951,52.64088,463
6938,0.0,0.93915564,0.94696444,0.35017997,-0.007015608,0.5300155,95.82332,-157.47519,462
6939,0.0,-0.120392226,0.08558941,0.34279135,-0.00015275524,-0.31408706,95.99293,-375.95615,461
6940,0.0,0.26285133,0.40290222,0.2598943,0.00033673362,0.43395084,96.84532,7.3689814,460
6941,0.0,-0.13124388,0.19185758,0.3741615,-4.1844472e-05,-0.6346656,97.05972,52.64088,459
6942,0.0,0.9397293,0.99383134,0.30574295,-0.012236409,0.6412858,97.2543,-92.82906,458
6943,0.0,0.76802605,-0.02813549,0.36415786,-0.0003460756,-0.007313829,98.91916,-633.6715,457
6944,0.0,0.62429625,0.64499676,0.17586084,0.0011731469,-0.08112886,99.666794,-201.86964,456
6945,0.0,0.05994732,0.27529454,0.27782902,-0.0002969885,0.24151725,99.98201,52.64088,455
6946,0.0,0.9164891,-0.0133760255,0.27496982,-0.0044946363,0.19932479,100.915146,-293.00803,454
6947,0.0,0.45812055,0.89212906,0.32812,-0.0011758822,1.3581744,101.54726,-92.82906,453
6948,0.0,-0.04867865,-0.38339117,0.2547903,0.00013480875,-0.8496658,102.47949,-633.6715,452
6949,0.0,-0.02564349,-0.32427225,0.25586542,0.00017045089,-0.8006435,104.646355,-420.18085,451
6950,0.0,0.95138025,0.85445243,0.33141312,0.0026638668,-0.41453803,108.4565,-633.6715,500
6951,0.0,0.11964919,0.80559015,0.37065956,-5.7895544e-05,1.044598,109.39666,-92.82906,499
6952,0.0,0.9773446,0.6127821,0.32444787,0.0155436145,-0.5159734,109.44035,104.646355,498
6953,0.0,0.8652299,0.09994147,0.22669469,0.0037644326,-0.37094235,109.74864,104.646355,497
6954,0.0,0.99502677,0.5281316,0.23999359,-0.09554146,0.6490264,110.669395,-50.806545,496
6955,0.0,0.9175136,0.09101935,0.20171204,-0.005437134,0.5316201,111.955696,-420.18085,495
6956,0.0,-0.07107705,-0.14120464,0.36914286,5.351014e-05,-0.21317056,114.73735,-201.86964,494
6957,0.0,-0.24039169,-0.17668588,0.3689643,-3.259839e-05,-0.23413931,114.90111,-375.95615,493
6958,0.0,0.22380504,0.5727583,0.16363184,-0.000670464,1.0119271,115.03635,-157.47519,492
6959,0.0,0.96716046,0.37101537,0.3339849,-0.0022021295,0.2762522,115.23025,7.3689814,491
6960,0.0,0.77959126,0.22961101,0.22233307,-0.0008676197,-0.13018946,115.48536,-375.95615,490
6961,0.0,0.99374735,0.51970035,0.23385416,-0.09117898,0.6783876,116.45823,-246.02245,489
6962,0.0,0.9623457,-0.023633806,0.36310026,-0.0019899958,-0.0031465974,116.93666,-50.806545,488
6963,0.0,-0.22521971,0.03148655,0.36862257,-4.305152e-05,-0.38658887,117.70849,-1722.9292,487
6964,0.0,0.5111837,0.1266436,0.2450583,0.0008683595,-0.3269085,122.57259,-92.82906,486
6965,0.0,0.9999957,0.6087634,0.30774674,-0.021016162,-0.29881063,123.8421,104.646355,485
6966,0.0,0.9589519,0.3890948,0.23505118,0.009983984,-0.08714941,124.88107,-293.00803,484
