,,phi_1,theta_1,theta_2,theta_3,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
46120,0.041436766517895705,0.961656,-0.124657415,0.12903318,0.092095315,0.023812681,3.6226105e-05,-0.00057466025,1973.791,1973.4353,980
46121,0.04144182502565522,0.9673974,-0.15080827,0.13099676,0.07664773,0.024143094,0.00012953141,-0.00225346,1973.7911,1973.5088,979
46122,0.04144688415093663,0.9698708,-0.13116974,0.13961849,0.074345596,0.023794549,0.00018090235,-0.0021823007,1973.7913,1973.758,978
46123,0.04145194389390955,0.9682532,-0.11807072,0.12983814,0.09007696,0.023380674,-2.2305335e-06,-0.00028739098,1973.7914,1973.6292,977
46124,0.04145194389395667,0.9660867,-0.16226718,0.14508371,0.073917806,0.023646615,1.5133643e-05,-0.00020157782,1973.7914,1973.6849,976
46125,0.04145700425452688,0.97661877,-0.13492769,0.13286254,0.081907265,0.024072558,0.00013821479,-0.0015496465,1973.7915,1973.758,975
46126,0.04146206523291114,0.97437876,-0.1473973,0.1262579,0.07206589,0.02344487,8.313006e-05,-0.00027587233,1973.7916,1972.5132,974
46127,0.04146206523290172,0.96764314,-0.14480935,0.14382324,0.08440055,0.023451695,1.989375e-05,-0.0010907169,1973.7916,1973.6759,973
46128,0.04147218904309357,0.96859604,-0.12612964,0.12810555,0.06987932,0.023605252,5.086986e-05,-0.00168431,1973.7919,1973.663,972
46129,0.04147725187510857,0.97161955,-0.14291452,0.1328674,0.06135321,0.024034578,0.00015306564,-0.0023790132,1973.792,1973.3839,971
46130,0.04148737939363687,0.97288454,-0.13530016,0.1397711,0.06695891,0.023897095,6.0101815e-05,-0.0016390504,1973.7922,1973.7676,970
46131,0.04149244408015963,0.96783626,-0.12759097,0.1233931,0.07453861,0.023582054,-3.4253942e-05,0.00010616213,1973.7924,1973.4839,969
46132,0.04150257530795817,0.9687995,-0.13759716,0.10921905,0.080481164,0.024187237,3.513555e-05,-0.00044613116,1973.7926,1973.7161,968
46133,0.041502575307892114,0.96426845,-0.12159554,0.12158347,0.08258952,0.023435373,0.00010381204,-0.0014997643,1973.7926,1973.4463,967
46134,0.04151270900960676,0.9722103,-0.15392745,0.13373227,0.10224026,0.023903744,0.00013293978,-0.002074838,1973.7928,1973.758,966
46135,0.041517776788397374,0.9673712,-0.1383518,0.14340363,0.066188335,0.02387416,0.00011961722,-0.002494142,1973.793,1973.548,965
46136,0.04152284518570005,0.9751214,-0.13680176,0.15234265,0.05666403,0.023677476,6.5852204e-05,-0.0007493809,1973.7931,1973.5885,964
46137,0.04152284518557731,0.9750551,-0.16655864,0.12377384,0.07909308,0.023591515,0.00015822447,-0.0018106155,1973.7931,1973.779,963
46138,0.04152284518554899,0.9704895,-0.13719212,0.13943689,0.052797534,0.023840254,2.1905638e-05,-0.0009282828,1973.7931,1973.5739,962
46139,0.04152791420170355,0.96356905,-0.13393477,0.13055189,0.086415194,0.023373969,0.00011564654,-0.0020068984,1973.7932,1973.5739,961
46140,0.041538054090407936,0.9713332,-0.16128433,0.12880445,0.085173644,0.024179846,0.000108185704,-0.0011654478,1973.7935,1973.615,960
46141,0.041538054090379604,0.97458464,-0.12601084,0.120241776,0.09811063,0.023777883,0.00013158645,-0.0012246695,1973.7935,1973.6759,959
46142,0.041543124963080484,0.9730717,-0.17118944,0.12923789,0.069344826,0.023538765,3.424877e-05,-0.0001512466,1973.7936,1973.5598,958
46143,0.041553268565718,0.9718209,-0.12878752,0.130391,0.078363724,0.023263399,0.00013734557,-0.0021366365,1973.7938,1973.6759,957
46144,0.04155834129588138,0.97077286,-0.1309242,0.1081878,0.09713264,0.023805765,0.00013827247,-0.0014917466,1973.794,1973.779,956
46145,0.041563414645302874,0.9718081,-0.15178105,0.12856343,0.09832325,0.02403262,0.00014844342,-0.0022059968,1973.7941,1972.6924,955
46146,0.04156848861392575,0.97550714,-0.14644612,0.10142294,0.084328294,0.023836883,0.0001263159,-0.0016125804,1973.7942,1973.7471,954
46147,0.041578638409607314,0.968911,-0.122820966,0.12950785,0.07383249,0.024278123,4.369538e-05,-0.00076866866,1973.7944,1973.663,953
46148,0.04157863840971131,0.9724148,-0.121694475,0.13646601,0.09658373,0.02400717,8.284818e-05,-0.000759102,1973.7944,1973.5088,952
46149,0.040540210876949374,0.9731653,-0.12949912,0.13497916,0.09400256,0.023816377,7.6153716e-05,-0.00026602377,1973.7944,1973.654,951
46150,0.039521076034060174,0.96978253,-0.11566504,0.104703896,0.069854535,0.023654679,3.8341044e-05,-0.00066304044,1973.7949,1973.5598,1000
46151,0.03953555173485572,0.9722078,-0.12426325,0.10527573,0.0668264,0.023941603,2.9122066e-05,-0.0007014744,1973.7953,1973.7944,999
46152,0.03953555173494561,0.9648256,-0.1441028,0.10942007,0.09899909,0.023731602,4.2388365e-05,-0.00085530133,1973.7953,1973.5598,998
46153,0.039540378146630605,0.9706213,-0.12808324,0.11354617,0.09355378,0.023558928,4.4149518e-05,-0.0014206014,1973.7954,1973.5739,997
46154,0.03955003273774607,0.9691448,-0.16717984,0.13950306,0.06326599,0.023533449,0.00010599005,-0.0014373676,1973.7957,1973.494,996
46155,0.039554860917356396,0.9645225,-0.14047804,0.14038232,0.06834793,0.02397077,4.789139e-05,-0.0014006279,1973.7958,1973.7471,995
46156,0.039574179530273146,0.96801305,-0.12938261,0.12546514,0.09068521,0.02369845,5.9078353e-05,-0.0018781184,1973.7963,1973.5333,994
46157,0.03958384237465997,0.97491944,-0.1429264,0.13647205,0.06347164,0.02407058,0.00015613437,-0.0017541443,1973.7965,1973.7471,993
46158,0.03958867468170222,0.9741058,-0.12177403,0.12688513,0.0575842,0.023433087,6.424353e-05,-0.0010574573,1973.7966,1973.7872,992
46159,0.03959350757856269,0.96941286,-0.10799827,0.11415944,0.074210115,0.023552407,4.789217e-05,-0.0009942757,1973.7968,1973.7872,991
46160,0.03961284506660825,0.96960384,-0.12434018,0.11804889,0.089921996,0.02407524,0.00014243886,-0.001753162,1973.7972,1972.8613,990
46161,0.03961284506663527,0.9758947,-0.14849578,0.1433365,0.078139514,0.02357095,7.187785e-05,-0.001486439,1973.7972,1973.2656,989
46162,0.03961768091413525,0.97633535,-0.13851497,0.13125691,0.052818358,0.023487644,5.927687e-05,-0.0009333172,1973.7974,1973.7471,988
46163,0.0396176809140812,0.97279197,-0.13458839,0.12507658,0.09255337,0.023387255,4.3984994e-05,4.253159e-05,1973.7974,1973.6759,987
46164,0.03962251735200269,0.9641768,-0.13889526,0.14308695,0.057395075,0.023732213,7.541771e-05,-0.0013608909,1973.7975,1973.5333,986
46165,0.03964670839912234,0.976321,-0.15556318,0.124009736,0.06080899,0.023636457,0.00013039436,-0.001831337,1973.7981,1973.7161,985
46166,0.03965154838060022,0.96606016,-0.1292877,0.13474073,0.094477355,0.023388539,1.880717e-05,-0.0008808571,1973.7982,1973.6403,984
46167,0.03965154838062727,0.9704271,-0.16029117,0.14115916,0.08742124,0.024051435,9.2159324e-05,-0.0018697728,1973.7982,1973.522,983
46168,0.039651548380555145,0.967275,-0.15467922,0.12351449,0.0701278,0.02346481,5.7445336e-06,-0.00011428558,1973.7982,1973.4586,982
46169,0.0396563889529232,0.96815825,-0.124564275,0.13506582,0.058375884,0.023805846,9.738729e-05,-0.0009146013,1973.7983,1973.2819,981
46170,0.03966607187047412,0.97183794,-0.15977421,0.116410576,0.08462505,0.023914425,8.186158e-06,0.000314286,1973.7986,1972.613,980
46171,0.03967091421579225,0.9742868,-0.1494392,0.102794945,0.06857126,0.023864463,7.43025e-05,-0.0012672873,1973.7987,1973.6403,979
46172,0.039685444798918466,0.9629739,-0.15323393,0.12375452,0.08496699,0.023761662,5.8328107e-05,-0.0011439425,1973.7991,1973.522,978
46173,0.03968544479897261,0.9683972,-0.17228095,0.13324115,0.09232865,0.023870388,8.911186e-05,-0.0013263982,1973.7991,1973.6292,977
46174,0.039690289509357685,0.9700142,-0.13970064,0.14022672,0.09744965,0.024191707,2.4357705e-05,-0.00041190602,1973.7992,1973.494,976
46175,0.03969513481110196,0.96444345,-0.11126932,0.12570399,0.09452928,0.023918144,5.8217316e-05,-0.0012831585,1973.7993,1973.737,975
46176,0.03969513481112904,0.9642072,-0.15151216,0.14294319,0.09398205,0.023426369,4.6965637e-05,-0.00087131106,1973.7993,1973.2305,974
46177,0.03969513481112001,0.97197026,-0.14118426,0.15085118,0.064914666,0.023428308,6.329658e-05,-0.0014330209,1973.7993,1973.4238,973
46178,0.0396999807043047,0.9691205,-0.16205943,0.14487197,0.075986,0.02381727,0.00014044256,-0.0024222785,1973.7994,1973.601,972
46179,0.039709674265591056,0.9632503,-0.116510056,0.13663732,0.07701641,0.023781737,6.134493e-05,-0.0016153794,1973.7997,1973.5885,971
46180,0.03971937019393,0.9747377,-0.1195388,0.11869142,0.09747412,0.02366386,8.203798e-05,-0.00075496064,1973.7999,1973.5739,970
46181,0.039729068489655704,0.97203296,-0.14126427,0.14002553,0.055024613,0.023607288,0.00015843958,-0.0022273543,1973.8002,1973.728,969
46182,0.03972906848955634,0.97393554,-0.14780806,0.1118696,0.09683467,0.023930676,0.00013990725,-0.0013855114,1973.8002,1973.7083,968
46183,0.03973391852531562,0.96818846,-0.13403927,0.12991925,0.064483635,0.02360166,1.1147719e-05,0.00038349826,1973.8003,1973.615,967
46184,0.03975332459020706,0.9720019,-0.12346083,0.10353433,0.09374218,0.023798693,6.223741e-06,-8.812619e-05,1973.8008,1973.341,966
46185,0.039763031176673694,0.9701394,-0.15567994,0.11502797,0.08479482,0.023838589,0.0001607585,-0.0020374085,1973.801,1972.2899,965
46186,0.03976303117664657,0.9698006,-0.11773074,0.12338011,0.10213752,0.02389679,0.000121022334,-0.0014977581,1973.801,1973.663,964
46187,0.039767885358440426,0.96573603,-0.1340401,0.14282712,0.09278819,0.02338821,0.00012907966,-0.0021051306,1973.8011,1973.4238,963
46188,0.03980188122829955,0.9674859,-0.12539577,0.11748943,0.09812108,0.02368997,0.00015282458,-0.0024262853,1973.802,1973.7872,962
46189,0.039806740153019826,0.9671786,-0.13215634,0.10400684,0.09096496,0.023665393,2.4313376e-05,-0.00085084443,1973.8021,1973.758,961
46190,0.039811599670870564,0.9760638,-0.1431695,0.12207971,0.08506384,0.023231998,6.6977394e-05,-0.00086881494,1973.8022,1973.615,960
46191,0.039816459781887956,0.9719984,-0.14451244,0.13011158,0.07359623,0.023730071,0.00018279183,-0.0028569298,1973.8024,1973.728,959
46192,0.039826181783947714,0.96364564,-0.12912115,0.15284695,0.071202315,0.023921115,5.1988034e-05,-0.0009383434,1973.8026,1973.7944,958
46193,0.03982618178391149,0.967715,-0.123569705,0.10201009,0.07151837,0.0237415,7.145879e-05,-0.0012394199,1973.8026,1973.522,957
46194,0.03983590615990535,0.9749053,-0.13137142,0.13241647,0.061668087,0.02350756,0.00016258247,-0.0019226678,1973.8029,1973.601,956
46195,0.03985049717604153,0.9750794,-0.13715844,0.13471496,0.08942788,0.02347396,0.0001534674,-0.0020725988,1973.8032,1973.7944,955
46196,0.03986022748899016,0.96934074,-0.15957786,0.12035824,0.06280899,0.023539238,0.00010535551,-0.0013383159,1973.8035,1973.758,954
46197,0.039874827413385376,0.96584046,-0.11833947,0.12800667,0.09253459,0.023905065,0.00013625562,-0.0024354514,1973.8038,1973.5598,953
46198,0.039884563667230775,0.9741529,-0.13756451,0.13227561,0.0714069,0.02372431,0.00018548006,-0.0017745678,1973.8041,1973.7872,952
46199,0.038888445693473966,0.97173387,-0.13616931,0.1305377,0.09882947,0.023982005,0.00010057936,-0.0020183069,1973.8041,1973.7676,951
46200,0.037906206845743265,0.97272974,-0.16564119,0.14047663,0.06097952,0.023406092,7.267691e-05,-0.0012048641,1973.8044,1973.522,1000
46201,0.03791083435076231,0.97321945,-0.15995646,0.12316358,0.09101651,0.023872824,-5.390373e-06,-0.0005601505,1973.8046,1972.1418,999
46202,0.037910834350848514,0.97426146,-0.11617489,0.12449008,0.05779447,0.02362265,4.025767e-05,-0.00057436386,1973.8046,1973.6403,998
46203,0.037915462420670974,0.9708248,-0.13307045,0.1555021,0.07042982,0.023427162,0.00011778158,-0.0015905694,1973.8047,1973.4463,997
46204,0.03792009105551233,0.9640813,-0.14209034,0.14509635,0.07921936,0.023674956,4.47738e-05,-0.001493065,1973.8048,1973.7676,996
46205,0.037920091055581306,0.9749358,-0.12152515,0.12662049,0.0903798,0.02372795,3.885895e-05,-0.0010537787,1973.8048,1973.1357,995
46206,0.03792472025539845,0.9722631,-0.14858489,0.11810993,0.07047837,0.02412131,0.00010863394,-0.0019427784,1973.8049,1973.7083,994
46207,0.037929350020389684,0.9747579,-0.14669241,0.14121938,0.08605797,0.02372555,0.00018019456,-0.0018950524,1973.805,1973.6292,993
46208,0.03793861124617911,0.9726858,-0.15380888,0.11549699,0.08274808,0.02384408,4.4406806e-06,0.0004854253,1973.8053,1973.779,992
46209,0.03794324270698593,0.9716754,-0.15236588,0.1048616,0.07357526,0.023827817,7.358096e-05,-0.00054810994,1973.8054,1973.601,991
46210,0.03796177420487861,0.97129565,-0.12845324,0.15854183,0.08470756,0.02376413,6.830886e-05,-0.00077274005,1973.8059,1973.7676,990
46211,0.03796640849339352,0.9688564,-0.12925467,0.14697874,0.08415059,0.02331877,0.000108289256,-0.0012551233,1973.806,1973.4839,989
46212,0.03797567876764543,0.9752613,-0.14981431,0.13637196,0.06311848,0.024072507,5.4216493e-06,0.00015813831,1973.8063,1973.3839,988
46213,0.03798031475352055,0.9675623,-0.14119141,0.14942133,0.07462506,0.024226252,5.107856e-05,-0.00078202237,1973.8064,1971.6267,987
46214,0.03798958842333906,0.97176886,-0.13705304,0.11537636,0.098795205,0.024053363,0.00012032755,-0.0011832956,1973.8066,1973.7471,986
46215,0.037998864357444415,0.9701038,-0.13252847,0.1367321,0.07148311,0.024157884,7.182594e-05,-0.00042236908,1973.8069,1973.7161,985
46216,0.03800350317380766,0.96713465,-0.11610036,0.11881335,0.0837327,0.023685258,7.22626e-05,-0.00048821076,1973.807,1973.6759,984
46217,0.03800814255650179,0.9654921,-0.15043122,0.11690367,0.09603369,0.023676373,8.938472e-06,-0.00040051332,1973.8071,1973.7676,983
46218,0.0380267057514515,0.9715622,-0.14451982,0.1344702,0.09583431,0.023631828,3.645517e-05,-0.0013776222,1973.8076,1973.4463,982
46219,0.038035990748562676,0.96860784,-0.13231313,0.14434193,0.096954465,0.023520045,4.575983e-05,-0.0013781458,1973.8079,1973.6849,981
46220,0.038049922495234055,0.97699547,-0.13986443,0.119554706,0.09149167,0.02369951,0.00015085872,-0.0013212586,1973.8082,1973.601,980
46221,0.03804992249521675,0.96877223,-0.12971793,0.1475259,0.056264732,0.023587622,7.120911e-06,-0.0002873586,1973.8082,1973.8041,979
46222,0.038068506095551735,0.97290504,-0.10746939,0.12209328,0.072785944,0.023829335,5.7742673e-05,-0.000566225,1973.8087,1973.6403,978
46223,0.03807315341368318,0.9746524,-0.1278433,0.12700036,0.08449368,0.023748811,-5.1795287e-05,0.0006407176,1973.8088,1973.779,977
46224,0.03807315341372646,0.96905535,-0.1597907,0.12911907,0.08941378,0.023631867,0.00013767125,-0.0014857883,1973.8088,1972.8866,976
46225,0.03807780129911421,0.9687949,-0.14257938,0.13236965,0.07865901,0.023584656,8.470467e-06,0.00057599944,1973.809,1973.758,975
46226,0.03807780129914018,0.96307087,-0.1400879,0.1205659,0.08399175,0.023741227,2.1887849e-05,-0.00032164066,1973.809,1973.615,974
46227,0.03807780129913152,0.9703946,-0.1409331,0.14395596,0.08454387,0.023467885,2.0125743e-05,0.00033762123,1973.809,1973.4463,973
46228,0.038082449751862105,0.97017294,-0.14479625,0.13426119,0.09197121,0.023336194,0.00015639422,-0.0022451791,1973.8091,1973.5088,972
46229,0.03809639851536639,0.9697439,-0.12860851,0.1280896,0.090406954,0.024126828,0.000113717746,-0.0021916723,1973.8094,1973.7161,971
46230,0.03809639851547034,0.97628963,-0.13842472,0.11741505,0.102335915,0.023809219,3.7207126e-05,-0.0006229999,1973.8094,1973.494,970
46231,0.03809639851550499,0.97734195,-0.13057914,0.13459224,0.07294219,0.024008773,9.902916e-05,-0.0012417205,1973.8094,1973.7872,969
46232,0.03810104923853344,0.9725039,-0.13014412,0.1387418,0.07356493,0.023213137,0.00011155225,-0.001437228,1973.8096,1973.6403,968
46233,0.0381010492384728,0.974689,-0.13228413,0.12128404,0.09105844,0.02338862,0.000115198585,-0.0018035775,1973.8096,1973.6292,967
46234,0.03810104923853344,0.96593064,-0.12603502,0.11033868,0.0859257,0.024086231,7.588227e-05,-0.0011235296,1973.8096,1973.6759,966
46235,0.038101049238646066,0.96907014,-0.12453461,0.11362199,0.07430119,0.023336237,1.7062675e-05,-0.0001368384,1973.8096,1973.728,965
46236,0.03811035238818651,0.9666564,-0.1314344,0.10537188,0.094115846,0.023871807,6.5745335e-05,-0.0015269055,1973.8098,1973.7471,964
46237,0.03811500481465517,0.9687443,-0.12639219,0.15378001,0.08311653,0.023701977,9.926415e-05,-0.00094359607,1973.8099,1973.6849,963
46238,0.038124311371734595,0.9780252,-0.15878181,0.12699024,0.07706408,0.023919445,9.570542e-05,-0.0013736725,1973.8102,1973.1586,962
46239,0.03813362020130411,0.97173834,-0.15415679,0.09896225,0.09168602,0.023683175,7.340163e-05,-0.0011702561,1973.8104,1973.494,961
46240,0.038133620201347466,0.9690604,-0.11692081,0.12600571,0.06518024,0.023608318,0.00013624638,-0.0016489704,1973.8104,1973.3564,960
46241,0.03813362020132145,0.9732846,-0.15860213,0.14065163,0.062326927,0.023415478,1.8779887e-05,3.2482247e-05,1973.8104,1973.5598,959
46242,0.03814758770746162,0.97599983,-0.14707541,0.121310815,0.05707047,0.023512045,0.00010211337,-0.00081458467,1973.8108,1973.737,958
46243,0.03815224467961273,0.97702914,-0.14837787,0.12527393,0.090020984,0.023838831,4.3883178e-05,3.0692187e-05,1973.8109,1973.6849,957
46244,0.03815224467968213,0.97039455,-0.14694557,0.11886008,0.10165115,0.023897387,-2.3480323e-05,2.505052e-05,1973.8109,1973.7471,956
46245,0.03815690222044143,0.9720289,-0.125272,0.11629603,0.066470936,0.023264589,4.595203e-05,-0.0006814799,1973.811,1973.7944,955
46246,0.038170878254238275,0.97580624,-0.16239288,0.1245825,0.065766454,0.023678,4.263492e-05,-0.0010773267,1973.8114,1973.7944,954
46247,0.03817087825419488,0.9764579,-0.13264367,0.14243904,0.06845423,0.023506673,2.3588636e-05,-0.0005886141,1973.8114,1973.7944,953
46248,0.038175538069734026,0.9711916,-0.15503445,0.1187319,0.07912933,0.023675313,0.00017476747,-0.0025472548,1973.8115,1973.758,952
46249,0.038180198454028876,0.97444314,-0.171055,0.121054254,0.08480558,0.023524385,7.639478e-05,-0.00068614347,1973.8116,1973.5598,951
46250,0.037225693492611345,0.9725772,-0.13612878,0.13263327,0.08715195,0.023365512,2.7082508e-05,-0.001101161,1973.8116,1973.758,950
46251,0.03628004488297072,0.9789288,-0.15019834,0.13000694,0.08081186,0.023531917,3.9472554e-05,-0.00023585306,1973.8119,1973.7161,999
46252,0.036284473869787996,0.97532487,-0.13521628,0.10210021,0.08248593,0.023880288,5.926326e-05,-0.00035055415,1973.812,1973.8041,998
46253,0.036284473869754995,0.9749372,-0.16533618,0.13355874,0.054540515,0.023568582,7.146672e-05,-0.00090069114,1973.812,1973.4353,997
46254,0.03628890339716232,0.96782887,-0.14440984,0.1644241,0.08118731,0.023706935,6.863427e-05,-0.0010613869,1973.8121,1973.4586,996
46255,0.03629333346538246,0.9715353,-0.13165864,0.121805824,0.062495694,0.024049275,-1.0181646e-05,0.00026810443,1973.8123,1973.5885,995
46256,0.0363021952241374,0.9755909,-0.14189115,0.13648054,0.08150715,0.023500076,1.0259562e-05,0.0003814383,1973.8125,1973.6952,994
46257,0.03632435908886828,0.96994406,-0.11040878,0.121208265,0.06446939,0.023648411,1.5704367e-05,-0.00036814442,1973.8131,1973.5598,993
46258,0.03633766390258237,0.96899563,-0.12311873,0.13453811,0.078667544,0.02413774,7.255161e-05,-0.0017147228,1973.8135,1973.758,992
46259,0.03634209992332645,0.96788126,-0.13135621,0.15010352,0.077843554,0.023286311,8.925393e-05,-0.0016422182,1973.8136,1973.663,991
46260,0.03634209992331819,0.976362,-0.15280734,0.1364999,0.094569005,0.023804381,1.1169855e-05,-0.00047960674,1973.8136,1972.9972,990
46261,0.0363509735894992,0.9701887,-0.13027948,0.11203131,0.10024644,0.023585098,0.00013749133,-0.0022500167,1973.8138,1972.2045,989
46262,0.03635541123502703,0.9703353,-0.12457914,0.14197515,0.06634802,0.024006419,4.8872294e-05,-0.00015678932,1973.814,1973.7944,988
46263,0.036359849422267894,0.96723276,-0.10297429,0.12902202,0.08340166,0.023808258,7.830613e-05,-0.0010749225,1973.8141,1973.5088,987
46264,0.036364288151403676,0.9738283,-0.1486518,0.11676466,0.0793545,0.024064267,4.1414056e-05,-0.0012193575,1973.8142,1973.7471,986
46265,0.036368727422343435,0.9725328,-0.1234934,0.1326322,0.06677011,0.024186194,6.9783455e-05,-0.001224468,1973.8143,1973.654,985
46266,0.036373167235236,0.9675709,-0.11451705,0.12470206,0.082878806,0.023752121,2.8406223e-05,0.00011608225,1973.8145,1973.654,984
