,,phi_1,theta_1,theta_2,theta_3,theta_4,theta_5,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,
13528,0.0,0.9991596,-0.0045208787,0.3259721,0.64169395,-0.27442136,0.09424473,0.113715574,-0.51030016,0.047417644,-147.66327,-843.2987,972
13529,0.0,0.99837667,0.0039982246,0.81775004,-0.0038918662,0.40567407,0.323207,0.3719631,0.6486456,-1.0827936,-147.22446,-169.51703,971
13530,0.0,0.88672274,0.69892496,0.7546029,0.9383924,0.7749449,0.21231988,0.41231683,-0.00937754,0.4497804,-145.33095,-692.2805,970
13531,0.0,0.9897703,0.4421427,0.6304681,0.28597665,0.61085516,-0.008357146,0.28235668,0.17386736,-1.420681,-143.3924,-169.51703,969
13532,0.0,0.99942726,-0.19346696,0.26158038,0.6065101,-0.44315618,0.03735281,0.17161927,-0.37889916,-0.1192697,-142.90793,-1126.2043,968
13533,0.0,0.9979702,0.21677063,0.1721017,0.57071364,-0.2993097,0.04388268,0.30186385,-0.48180863,0.6154255,-142.53568,-204.82986,967
13534,0.0,0.98633736,0.3462805,0.4790878,0.2746118,0.041844286,0.4916209,0.38448355,-0.035758615,0.84876806,-141.426,-1313.735,966
13535,0.0,0.956908,1.0752912,0.4067076,0.16558982,0.44744948,0.57885426,0.31197453,0.027256029,-0.09705064,-141.40924,-288.9452,965
13536,0.0,0.43416756,-0.29007423,0.7733895,0.18028618,0.38469097,0.45331582,0.4249461,0.00052830926,-0.94126964,-137.39482,-616.19385,964
13537,0.0,0.9927226,1.1654242,0.35463998,0.8585889,0.70435035,-0.008498828,0.43337533,0.035126455,0.0023429515,-137.25748,-1685.5327,963
13538,0.0,0.9994138,0.031167068,0.25151843,0.62889814,-0.49584368,0.06495019,0.28372306,-0.9640929,0.12325894,-137.23108,-1468.9584,962
13539,0.0,0.9570669,-0.19866553,-0.9276773,0.15971899,0.28939614,0.14603934,0.27700442,0.0025561862,0.03324631,-136.30865,-544.325,961
13540,0.0,0.82325536,0.30554417,0.37256277,0.66945183,0.46835697,0.46041903,0.4250108,-0.0024915643,0.6968455,-136.01595,-371.33783,960
13541,0.0,0.99993837,-0.06258821,0.28802073,0.65950274,-0.45866778,0.04442977,0.27602,-0.7233803,-0.3536351,-134.97829,-616.19385,959
13542,0.0,0.99950004,-0.050061602,0.23021622,0.6231776,-0.45019,0.14539471,0.19123939,-0.7940195,-0.025467813,-134.87933,-2739.264,958
13543,0.0,0.9993629,0.008757871,0.23634641,0.6163418,-0.4461269,0.15083043,0.17600964,-0.708101,0.025280042,-134.2182,-501.83975,957
13544,0.0,0.9997708,-0.021226784,0.30550888,0.615174,-0.36587146,0.25385073,0.3713845,-0.83417445,0.5099739,-134.04219,-2029.8516,956
13545,0.0,0.99991393,-0.12274855,0.18916546,0.61473167,-0.5575804,0.0334265,0.3308743,-0.8835608,-0.22475134,-133.18958,-429.03687,955
13546,0.0,0.98872656,0.2869624,1.034131,0.8184217,0.30111212,0.5683192,0.41759,-0.05010238,0.83614933,-132.9746,-245.41212,954
13547,0.0,0.61066866,0.99216497,0.5019809,-0.012578444,0.3054043,0.09905584,0.35504425,-0.0006103034,-0.75828767,-132.13312,-501.83975,953
13548,0.0,0.9930463,-0.7630103,0.5509972,0.38841003,-0.30140185,0.3050392,0.33608103,0.06016457,-0.09687312,-132.12329,-169.51703,952
13549,0.0,0.9907496,0.13192803,0.33792624,0.67155874,-0.13743497,0.19021931,0.31303912,-0.103290595,0.35342675,-132.02449,-968.4763,951
13550,0.0,0.9659498,1.2064682,0.95975864,0.10487817,0.16109416,0.08631188,0.22984253,-0.019722443,1.3529303,-131.39224,-1761.522,1000
13551,0.0,0.9998958,-0.03930412,0.2902288,0.59755397,-0.38870057,0.18941799,0.15589406,-1.1005608,0.4508788,-131.318,-132.02449,999
13552,0.0,0.913613,0.043209847,0.7757394,0.02168294,0.7745416,0.27931905,0.22545592,-0.004146213,-0.50076544,-129.95923,-1155.1194,998
13553,0.0,0.9788138,1.1027974,0.91563594,0.90572566,0.4504499,-0.22850554,0.26331657,-0.049628213,1.7867315,-125.80527,-169.51703,997
13554,0.0,0.835889,-0.27281895,1.0710477,-0.1494886,0.45349127,0.16395146,0.29485556,-0.0081185065,1.179662,-125.306015,-329.76855,996
13555,0.0,0.18782717,0.45558348,-0.6645669,-0.23619084,0.45751595,0.3652149,0.21674924,0.0006701405,-0.77626586,-124.34427,-1793.3508,995
13556,0.0,0.11523578,0.43768242,-0.6360279,-0.2996587,0.52161866,0.36486858,0.24893135,-0.00032670287,-1.014314,-123.0482,-544.325,994
13557,0.0,0.94211066,0.6894722,-0.11766333,0.40345576,0.85258424,0.3366646,0.19602638,-0.017256785,0.11401191,-122.3548,-879.9866,993
13558,0.0,0.99954295,-0.0875438,0.2618825,0.62411696,-0.50256807,0.13513158,0.35616443,-0.9175804,0.57362443,-119.841644,-2817.5938,992
13559,0.0,0.9985023,0.04763239,0.62258947,0.48530748,-0.3108301,0.27899355,0.36709476,-0.6101392,0.49864227,-119.42828,-204.82986,991
13560,0.0,0.9984156,0.16609475,0.16405314,-0.18665183,0.1558958,0.42840746,0.3992024,-0.03753377,-0.22713049,-119.28998,-1055.8739,990
13561,0.0,0.9994816,0.033877145,0.26799327,0.5529049,-0.45696163,0.20174538,0.17845426,-0.85069275,0.00638676,-113.42996,-968.4763,989
13562,0.0,0.77647835,1.3386624,1.2264036,1.2867259,0.6803172,-0.069424056,0.40211108,0.0007612961,-1.1499795,-112.40334,-692.2805,988
13563,0.0,0.99744874,0.67351,0.5699938,0.3388625,-0.22926877,-0.5049798,0.32365787,0.068173885,0.31210214,-112.141525,-1055.8739,987
13564,0.0,0.9977818,0.9847558,0.74502355,-0.2401836,-0.12145619,-0.073466,0.42752418,0.0013541733,0.09524291,-112.03104,-501.83975,986
13565,0.0,0.99921,-0.05026009,0.35356215,0.53630745,-0.46796203,0.078821436,0.117538214,-0.7931145,0.45826176,-110.30796,-429.03687,985
13566,0.0,0.9999847,0.56539303,-0.2761415,-0.049766846,0.34759223,-0.11364705,0.37613943,-0.24568386,-0.2813824,-109.787506,-429.03687,984
13567,0.0,0.9683949,0.9960501,0.5125112,0.42693675,0.69523335,0.12247171,0.40909082,-0.031110216,0.57522243,-109.394226,-579.7385,983
13568,0.0,0.9983606,0.61063,-0.5833195,-0.2614679,0.3341355,0.10001345,0.30664426,-0.4042616,0.5863965,-108.7706,-1761.522,982
13569,0.0,0.97713596,0.23627011,0.7672479,0.84201056,0.32280427,0.25706124,0.07974747,0.013232372,-0.6566071,-108.576965,-1095.8375,981
13570,0.0,0.9991999,0.040537648,0.25249317,0.62753624,-0.39822933,0.10760263,0.28258362,-0.7301157,0.10710006,-105.68907,-810.89325,980
13571,0.0,0.9550092,1.2360467,0.5908049,0.11914856,0.34067896,0.5606943,0.3465221,0.022935646,-0.04199843,-105.20818,-784.69354,979
13572,0.0,0.7521665,-0.06485838,1.172333,-0.13775414,0.5285743,0.15186867,0.32160535,-0.00542,1.6153009,-104.77446,-1027.5476,978
13573,0.0,0.9822085,0.6150361,-0.022360802,0.0810571,0.79114026,0.13865508,0.24769183,0.035317305,0.14203501,-103.9561,-1027.5476,977
13574,0.0,0.7430365,-0.07513455,1.1529047,-0.16257761,0.5244724,0.12673819,0.31507364,-0.0046284655,1.6447334,-100.53183,-245.41212,976
13575,0.0,0.98824495,-0.21993901,0.17163633,-0.24411198,0.7215298,-0.03445117,0.24929357,-0.06763488,0.51078594,-100.50093,-616.19385,975
13576,0.0,0.99771446,1.0407794,1.0248829,-0.19164081,-0.52071846,-0.6216299,0.29819283,0.43165138,-0.72795653,-98.36789,-2475.133,974
13577,0.0,0.8616946,-0.25428778,0.6703024,0.049315967,0.18282403,0.6930737,0.35583186,0.0050278497,-1.030838,-97.11636,-946.1538,973
13578,0.0,0.9999775,-0.05969391,0.13158664,0.3762433,-0.20119159,0.09607741,0.27908203,-0.32968566,0.34965736,-97.063675,-879.9866,972
13579,0.0,0.9999259,-0.123297736,0.19153357,0.60824054,-0.5464136,0.033975076,0.33087322,-0.87485826,-0.22246094,-96.38494,-169.51703,971
13580,0.0,0.99847096,0.060790587,0.3955461,0.7893043,-0.26807788,0.05246073,0.32041398,-0.7041495,0.7511467,-94.999176,-245.41212,970
13581,0.0,0.99960005,-0.022947488,0.2601681,0.6137623,-0.45943683,0.110121265,0.15096992,-0.8068625,-0.05070091,-93.401855,-1996.6111,969
13582,0.0,0.9995891,-0.021092707,0.3366541,0.61061496,-0.4943317,0.07184605,0.24494062,-0.81363064,-0.10541184,-93.058945,-1523.5249,968
13583,0.0,0.99177504,-0.24597032,0.88958466,0.07695251,0.027262533,0.318314,0.20381224,0.0046818433,-0.5408768,-92.35655,-968.4763,967
13584,0.0,0.9961155,0.12443829,0.30547,0.2620752,-0.30153137,0.3004046,0.42360732,-0.0034411205,0.04147996,-91.97612,-968.4763,966
13585,0.0,0.74803215,0.16619459,0.48684248,0.3159337,0.3331133,0.5034441,0.38160774,-0.0018364993,-0.1288256,-91.673584,-501.83975,965
13586,0.0,0.9836778,0.9983354,0.9512274,0.59871364,0.18115102,-0.20601851,0.28544977,0.11857616,-1.7450061,-91.41761,-1404.9387,964
13587,0.0,0.98162144,0.08106659,1.0469242,0.072975695,0.68845165,0.21831001,0.19095409,-0.0032286916,-0.7118182,-91.26614,-726.69214,963
13588,0.0,0.99593663,0.4078671,0.5792367,0.22422239,-0.085898675,0.11155099,0.38221285,-0.14128022,0.7314352,-91.133644,-843.2987,962
13589,0.0,0.96563673,0.17052291,0.48232937,0.51847583,0.23685665,0.65246904,0.37206376,0.003565612,0.49967757,-90.63608,-204.82986,961
13590,0.0,0.999245,-0.1811969,0.20326254,0.63616586,-0.4378897,0.20890106,0.24490792,-1.0817124,0.53114676,-90.569435,-169.51703,960
13591,0.0,0.9851161,0.31324926,-0.50298893,0.38687038,0.555151,0.17860335,0.31306663,-0.06671561,0.9330558,-90.360855,-879.9866,959
13592,0.0,0.9995688,-0.039392017,0.21504684,0.6796102,-0.42013538,0.12665106,0.32831565,-0.8109582,-0.06849475,-89.40518,-658.0687,958
13593,0.0,0.9478597,0.7177387,0.66863775,0.6697557,0.068893336,-0.009789821,0.35548276,0.01227148,0.11508025,-89.133575,-204.82986,957
13594,0.0,0.9013246,0.21935701,1.0266783,-0.1843869,0.24223983,-0.1807292,0.37348694,-0.007273007,0.86476696,-88.61364,-132.02449,956
13595,0.0,-0.66576844,0.32468426,1.2069652,0.37656173,0.3935257,-0.0031702437,0.3945426,0.00023780641,-0.24731287,-88.31591,-329.76855,955
13596,0.0,0.99949473,-0.06650512,0.2938386,0.67662257,-0.5303007,0.13881892,0.18743548,-0.8673256,0.02388074,-85.57837,-946.1538,954
13597,0.0,0.99993986,-0.11934165,0.18595214,0.6116632,-0.5612817,0.032571096,0.32975167,-0.88729894,-0.22479579,-84.453224,-461.84644,953
13598,0.0,0.20416102,0.45190606,-0.65392274,-0.24313626,0.44798955,0.37331805,0.2068673,0.00067211175,-0.7384646,-84.30798,-758.1258,952
13599,0.0,0.99987906,-0.08036093,0.21138833,0.59305704,-0.41568297,0.2023833,0.15760121,-1.1574887,0.43354145,-83.92288,-329.76855,951
13600,0.0,0.76255065,-0.1194585,0.8708715,0.12951213,0.31506595,0.60347235,0.37503543,0.00027385278,-0.70103204,-83.65178,-2269.0151,1000
13601,0.0,-0.6939592,0.61637187,1.2169772,0.39879438,0.46159238,-0.051788524,0.41455057,-0.00024005056,-0.74017024,-82.55261,-371.33783,999
13602,0.0,0.99943084,0.023179252,0.25479916,0.61966425,-0.49328044,0.06579409,0.27103376,-0.9672299,0.12784122,-82.30354,-132.02449,998
13603,0.0,0.9951789,0.2531926,0.551771,0.60299855,0.45961124,-0.0619391,0.40315625,-0.10470424,0.13368277,-81.173645,-2475.133,997
13604,0.0,0.99907184,-0.04155087,0.2898693,0.58268666,-0.5500438,0.08241063,0.20928028,-0.43533847,0.5909402,-80.90085,-1095.8375,996
13605,0.0,0.9016512,-0.06423822,0.22493312,0.60947734,-0.40053362,0.042916782,0.31049457,-0.007900314,0.6022695,-80.11252,-1793.3508,995
13606,0.0,0.9999928,-0.18582378,0.08161936,0.6423857,-0.325656,0.1637174,0.34296408,-1.1229683,0.3075029,-80.076195,-1498.0049,994
13607,0.0,0.9996705,-0.056368407,0.22337414,0.7036333,-0.35308108,0.13199681,0.17598413,-0.7728971,-0.1745351,-79.82651,-132.02449,993
13608,0.0,0.9985447,0.057127897,0.8372514,0.24415874,0.19998531,0.39280084,0.4011653,0.38304564,-0.6481594,-79.70618,-204.82986,992
13609,0.0,-0.7137732,0.60562915,1.1859826,0.40951532,0.43075764,-0.06744965,0.40913764,-0.00013545775,-0.7052021,-78.89591,-726.69214,991
13610,0.0,0.741697,0.64985085,0.7877989,0.6104869,0.6056588,-0.11852127,0.33734775,-0.0025902519,-0.3058019,-77.93839,-371.33783,990
13611,0.0,0.9997816,-0.03527091,0.19536221,0.67521,-0.3897321,0.08913402,0.19274375,-0.70529056,-0.2467039,-77.80116,-1498.0049,989
13612,0.0,0.88074845,0.5012377,0.9783889,0.27070367,0.4882335,0.022215541,0.28796926,0.0046417327,-1.3504415,-77.56355,-2551.9663,988
13613,0.0,0.99924254,-0.23410851,0.20243247,0.75584483,-0.5159656,0.15188669,0.26686943,-0.60195863,0.061349332,-76.97926,-658.0687,987
13614,0.0,0.9891897,-0.25644362,0.15905142,0.38677904,-0.037228033,0.69422734,0.27821723,-0.08339247,0.88953125,-76.323,-758.1258,986
13615,0.0,0.9965084,-0.19261761,0.42226854,0.5975474,-0.15550789,0.048821263,0.20007294,-0.27173096,0.6721426,-76.18895,-658.0687,985
13616,0.0,0.9789182,0.40362749,0.34289983,0.42648682,0.24908362,0.74612784,0.39410084,0.011841197,-0.6177722,-75.1631,-169.51703,984
13617,0.0,0.99976164,-0.06281452,0.20009215,0.69575,-0.37098134,0.12669249,0.17139375,-0.79091746,-0.21242869,-75.00903,-810.89325,983
13618,0.0,0.9999108,-0.06583815,0.19994758,0.67364967,-0.42078507,0.12803878,0.13552986,-0.52437216,-0.27208868,-73.24834,-1185.1984,982
13619,0.0,0.99957776,-0.05301157,0.3205618,0.5673208,-0.3876839,0.23316668,0.36455706,-0.8539235,0.5526485,-73.047226,-329.76855,981
13620,0.0,0.9988095,-0.19834292,0.53400147,0.011855558,-0.3335555,-0.17548648,0.2090133,-0.007245238,-0.20034891,-72.86459,-579.7385,980
13621,0.0,0.99990726,-0.1256278,0.23905602,0.6358778,-0.49944213,0.050854333,0.26895747,-0.7791247,-0.27287036,-72.761185,-288.9452,979
13622,0.0,0.99957556,-0.04091105,0.25411615,0.7017959,-0.467115,0.11995917,0.32944688,-0.84869915,-0.049472056,-72.66794,-245.41212,978
13623,0.0,0.9352634,0.15697637,0.4205551,0.49699533,0.42587054,0.5080566,0.40728748,-0.007500887,0.57220507,-71.8009,-914.5815,977
13624,0.0,0.9961902,0.4880248,0.62408423,0.32191285,0.6329963,0.08066172,0.31500775,-0.031481974,-0.65421146,-70.91179,-1313.735,976
13625,0.0,0.9997473,-0.10535809,0.17427416,0.64338386,-0.4506391,0.17361087,0.23837166,-1.1143373,0.5513674,-69.490845,-1185.1984,975
13626,0.0,0.9939383,-0.59282166,1.0899847,0.21952033,0.040099397,0.40769175,0.06872606,-0.10020864,0.52782285,-68.40991,-1155.1194,974
13627,0.0,0.9957989,0.64160776,0.3881347,0.08833841,0.038133647,-0.088692926,0.2597295,-0.105704695,-0.15123385,-67.08151,-429.03687,973
13628,0.0,0.9995247,-0.2118537,0.061431423,0.630386,-0.34854364,0.14714739,0.34381136,-1.1075557,0.24905173,-66.7086,-810.89325,972
13629,0.0,0.9994723,0.0012117509,0.22033232,0.6632194,-0.35511544,0.09529355,0.21246292,-0.6353834,-0.12012236,-65.299835,-204.82986,971
13630,0.0,0.99903655,-0.1851034,0.16141602,0.5823803,-0.4261995,0.11260646,0.3025792,-0.3093631,-0.04699486,-64.87633,-245.41212,970
13631,0.0,0.99969745,0.026429601,0.34750393,0.5865683,-0.50698715,0.14636572,0.20521307,-1.0970813,-0.1123596,-64.38452,-132.02449,969
13632,0.0,0.9999285,-0.08019638,0.3143277,0.6659474,-0.46284327,0.047098406,0.27612746,-0.7368871,-0.32979715,-64.13925,-83.92288,968
13633,0.0,0.9994414,-0.16494814,0.14242862,0.5902254,-0.249257,0.14384706,0.35575753,-1.070178,0.32201666,-63.073406,-83.92288,967
13634,0.0,-0.6821753,0.60415286,1.2047325,0.39901084,0.47194144,-0.06577811,0.40757048,-0.00019708178,-0.74992156,-62.962303,-169.51703,966
13635,0.0,0.7322854,-0.46180007,0.9829521,0.0049798237,0.112730876,0.53646934,0.40107733,0.0019423785,-0.5453604,-62.411972,-544.325,965
13636,0.0,0.99982244,-0.045355592,0.1658212,0.68470895,-0.3979954,0.092326604,0.19360149,-0.7274156,-0.2567718,-62.16194,-132.02449,964
13637,0.0,0.99709,0.3151567,0.83022344,0.36301517,0.29082197,-0.16819595,0.37692162,0.34182745,-0.75187075,-61.664093,-1404.9387,963
13638,0.0,0.9995612,-0.08912863,0.26020712,0.6846486,-0.4866588,0.11800829,0.121661864,-1.1933944,0.22727285,-60.78424,-461.84644,962
13639,0.0,0.8506369,0.11184477,0.92014503,0.12138674,0.45002547,0.11128934,0.37670887,0.005632779,-1.0452573,-60.641773,-83.92288,961
13640,0.0,0.9014518,-0.016738718,0.43473315,0.014068274,0.5692335,0.4540897,0.38503826,-0.0008583509,-0.33075395,-59.95969,-2029.8516,960
13641,0.0,0.9749489,0.19523005,0.9286155,0.18793985,0.50173324,0.09328684,0.35349783,0.04825401,-1.1713496,-59.72967,-692.2805,959
13642,0.0,0.94333047,-0.48620918,1.1547567,-0.02659671,0.23706579,0.412581,0.22651704,0.014587639,-0.192993,-57.94873,-1468.9584,958
13643,0.0,0.98927957,0.042498313,0.805109,0.041546274,0.6537029,0.27533802,0.32155403,-0.015276769,-0.5208211,-57.317387,-329.76855,957
13644,0.0,0.85605496,0.7890337,0.6538082,0.5684725,0.5594638,-0.09653547,0.3581019,0.0066388724,-0.22551201,-57.234962,-2029.8516,956
13645,0.0,0.9996427,0.4245756,0.7975297,0.45121273,-0.077067964,0.08323138,0.4028625,-0.19109686,0.3009146,-56.055298,-371.33783,955
13646,0.0,0.114542454,0.37510952,-0.6569072,-0.2846897,0.5312868,0.41199857,0.2698084,0.0005770058,-1.0274959,-55.982254,-288.9452,954
13647,0.0,0.98339605,0.6356357,0.4758834,0.32768112,0.5040029,0.16975868,0.21452032,0.049806703,0.05203658,-55.542847,-692.2805,953
13648,0.0,0.99977165,-0.057080735,0.24409017,0.6373501,-0.4174871,0.12333629,0.13770337,-0.84765816,-0.15478323,-54.121704,-245.41212,952
13649,0.0,0.99979573,-0.024048937,0.26893336,0.5629192,-0.5062357,0.030647378,0.26215497,-0.6489062,-0.22830962,-53.90178,-371.33783,951
13650,0.0,0.9999405,-0.10953703,0.18221428,0.42950413,-0.46655384,0.08507474,0.16531567,-0.8061118,-0.2136909,-52.100952,-1437.8826,1000
13651,0.0,0.9999743,-0.07528615,0.2937245,0.6594077,-0.4651212,0.045031533,0.27373573,-0.72922224,-0.34675336,-51.910168,-329.76855,999
13652,0.0,0.99952275,0.015433692,0.28129467,0.63785523,-0.46695247,0.123874985,0.15273061,-0.7406541,-0.03962562,-51.73001,-758.1258,998
13653,0.0,0.9364806,0.2826245,-0.9677362,-0.24206579,0.66990525,0.26809424,0.29904905,-0.0072873565,0.51458144,-51.368637,-784.69354,997
13654,0.0,0.74334896,0.07856871,-0.75125235,0.0838776,0.5878956,-0.07297451,0.40356693,-0.00039343612,0.016629819,-51.119442,-1344.1692,996
13655,0.0,0.9997618,-0.16630624,0.18523276,0.60565794,-0.5218874,0.1134855,0.27659574,-0.9476157,-0.114187114,-50.914215,-461.84644,995
13656,0.0,0.8501981,1.2094631,0.48261198,0.11660328,0.43860713,0.5378958,0.29147545,0.009432875,-0.4532066,-50.59001,-83.92288,994
13657,0.0,0.9997184,-0.04314185,0.24842699,0.6269451,-0.46132708,0.104756914,0.18843861,-0.91299677,-0.13564233,-50.422913,-2096.7246,993
13658,0.0,0.9980391,0.57943624,-0.5785407,-0.33085066,0.28698617,0.04117573,0.22358795,-0.20826633,0.13668929,-49.07791,-288.9452,992
13659,0.0,0.9985608,0.055666335,0.14876546,0.6583839,-0.31348667,0.075531445,0.30962616,-0.60071164,0.60791963,-49.035057,-53.90178,991
13660,0.0,0.9327757,-0.45406812,0.8429552,0.13789728,-0.068081245,0.42671746,0.20591065,0.012793521,-0.9665706,-48.792694,-784.69354,990
13661,0.0,0.99979407,-0.22749636,-0.018927487,0.58436096,-0.43173382,0.12888503,0.18510988,-0.89659786,-0.08945389,-48.750916,-810.89325,989
13662,0.0,0.26210234,0.38566005,-0.7414063,-0.26733205,0.4470363,0.42083147,0.19541597,0.00073835836,-0.86779124,-48.266968,-132.02449,988
13663,0.0,0.9999591,-0.115946375,0.122484505,0.5980001,-0.41157746,0.10100133,0.39796576,-0.7540927,-0.110577576,-47.83825,-758.1258,987
13664,0.0,0.9999662,-0.057548128,0.2899345,0.657715,-0.46199858,0.039756417,0.27705544,-0.72295874,-0.3425084,-47.208084,-1155.1194,986
13665,0.0,0.9956909,0.88792276,0.6402655,-0.28124616,-0.7435327,-0.694213,0.25486317,0.10775023,-0.3591008,-46.74309,-879.9866,985
13666,0.0,-0.31252086,0.23329033,1.0328795,0.094216615,0.55614144,0.015445528,0.40521526,-0.0003312856,-1.0979538,-43.706306,-692.2805,984
13667,0.0,0.996661,0.5165161,1.278944,1.247584,0.4298696,0.6857769,0.2358245,0.014713351,1.1729832,-43.071022,-946.1538,983
13668,0.0,0.99927485,0.021733899,0.25502732,0.5127609,-0.17080796,0.27339745,0.27231476,-0.8918945,0.116528064,-42.1864,-53.90178,982
13669,0.0,0.99800617,0.19050832,0.468072,0.6173579,-0.19663371,0.12193817,0.24579602,-0.5433119,0.54276896,-42.172577,-429.03687,981
13670,0.0,0.9982582,1.402222,0.46911156,-0.11130788,-0.19737506,-0.11008721,0.40106922,-0.26922414,0.36835042,-41.90543,-501.83975,980
13671,0.0,-0.30842632,0.23423642,1.014817,0.0953818,0.55645466,0.013460724,0.40524888,-0.0002131265,-1.1095065,-40.771782,-132.02449,979
13672,0.0,0.9972889,0.9240413,1.169813,1.0734333,0.2637979,0.18976215,0.3536944,-0.11540075,-0.6314053,-40.198242,-1185.1984,978
13673,0.0,0.99949354,0.041142862,0.19835658,0.6532128,-0.3149223,0.08815658,0.30573198,-0.5895278,0.591741,-40.0429,-544.325,977
13674,0.0,0.5029491,0.37242413,0.7580659,0.29094306,0.38299862,0.59118533,0.2811968,-0.0036205489,2.7353575,-37.520218,-658.0687,976
13675,0.0,0.9923512,0.09309122,0.66629666,0.4321829,-0.13016765,0.30577087,0.38444006,-0.021580562,-0.18833625,-37.495266,-946.1538,975
13676,0.0,0.8307644,-0.21954845,0.44564244,0.45094687,-0.041820623,0.112655334,0.34045297,0.0043194247,-0.46169534,-37.070084,-758.1258,974
13677,0.0,0.90310484,0.5164669,0.3735119,0.11415629,0.29259118,-0.19116892,0.2772373,0.011949358,-1.0706164,-36.433525,-204.82986,973
13678,0.0,0.9995938,-0.021704908,0.24414162,0.6325815,-0.44448236,0.11255021,0.17991963,-0.82317436,-0.06708126,-35.86731,-2029.8516,972
13679,0.0,0.8828265,0.27556446,1.0617841,-0.17918226,0.24775298,-0.15878898,0.3696176,-0.0049973587,0.8002995,-35.809917,-758.1258,971
13680,0.0,0.99629176,0.33458444,0.4470612,0.19260885,0.63980126,0.23586889,0.35783866,0.04116097,0.40569377,-35.785988,-501.83975,970
13681,0.0,0.99988157,-0.054110892,0.12367256,0.6330467,-0.42230713,0.057743732,0.30285686,-0.9663943,-0.22291394,-35.22119,-1027.5476,969
13682,0.0,0.5207513,0.42945483,0.7094033,0.28065357,0.50206286,0.62557155,0.31369486,-0.002659852,2.7768154,-35.159943,-1793.3508,968
13683,0.0,0.99974066,0.031894714,0.2655084,0.5796417,-0.4736872,0.17006955,0.30809096,-0.745354,-0.20760979,-34.5896,-204.82986,967
13684,0.0,0.99953014,-0.11802265,0.21802452,0.60866475,-0.405027,0.16501316,0.10663545,-1.0048327,0.508378,-33.38617,-1437.8826,966
