,,phi_1,theta_1,theta_2,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
20655,5.6892489084241464e-247,0.98484975,0.6756871,0.3702808,0.060564764,0.010687465,-0.11474247,1384.6188,1258.6783,995
20656,6.461733163200153e-247,0.8631956,0.57573587,0.42753947,0.02849584,0.00011246077,0.05581485,1384.7461,1317.5188,994
20657,7.075200734642317e-247,0.5737857,0.7039033,0.27186403,0.058370616,0.0005896432,-0.17147557,1384.8368,1207.0856,993
20658,9.032764898096383e-247,0.99842644,0.61681795,0.6468038,0.058548104,0.12463855,-0.115044944,1385.081,1303.2306,992
20659,1.0658800133588033e-246,0.993096,0.57363015,0.6174987,0.034073375,-0.027833046,0.0454841,1385.2466,1207.0856,991
20660,1.1183970610848082e-246,0.9791505,0.62605625,0.37986547,0.034749135,-0.00033476803,0.067739114,1385.2947,939.13824,990
20661,1.3067408195045855e-246,0.99655515,-0.115117505,0.2554218,0.059902295,0.013745746,0.019837884,1385.4503,1215.6039,989
20662,1.329427006481233e-246,0.9553666,0.5518091,0.7701666,0.049731363,0.0020377093,0.012682572,1385.4675,1266.8973,988
20663,1.3844118203064814e-246,0.98659563,0.5860507,0.5043391,0.043002952,-0.0077742636,-0.023278223,1385.508,1375.8428,987
20664,1.6338264597604193e-246,0.25897837,0.7464433,0.7590524,0.04363168,-2.8885186e-05,0.20388614,1385.6737,1192.5089,986
20665,1.7618497265437613e-246,0.9923793,0.07162867,0.392516,0.04841834,-0.013216182,0.09629357,1385.7491,821.5483,985
20666,2.0782482907023216e-246,0.8423921,0.039534878,0.09848454,0.03430674,0.0009997905,-0.06026364,1385.9143,1110.7765,984
20667,2.1153611750636655e-246,0.98849744,0.15566726,0.5616319,0.058292057,0.0154538015,-0.03625073,1385.932,1198.8987,983
20668,2.2628122062176484e-246,0.9981961,0.7405368,0.53047407,0.03233936,-0.046447158,-0.017019048,1385.9994,1347.8931,982
20669,2.3653355706307814e-246,0.94735074,1.1280817,0.6580695,0.048209276,3.0227036e-05,0.024225796,1386.0437,1347.8931,981
20670,2.7348087423880664e-246,0.9146966,0.574028,0.6379849,0.04237282,0.0010202171,-0.11461445,1386.1888,1355.6466,980
20671,2.9469435102808425e-246,0.9970755,0.62728775,0.47656745,0.03512302,-0.08347962,0.12791222,1386.2635,1236.7222,979
20672,3.433150991755441e-246,0.90644866,-0.023746101,0.8430338,0.052473225,0.0007010819,-0.07766558,1386.4163,1347.8931,978
20673,3.4774382191325464e-246,0.6660755,0.56487364,0.76285243,0.05272383,0.00081014406,-0.15721324,1386.4291,1274.6475,977
20674,4.330912681050387e-246,0.99515235,-0.64014065,0.8353159,0.06369605,0.0017624052,0.0051661665,1386.6486,1375.8428,976
20675,4.707478075037028e-246,0.97445256,0.245202,0.23216994,0.038120486,-0.008011414,0.06520509,1386.7319,1339.671,975
20676,5.377421395230716e-246,0.68179345,0.64811474,0.23898365,0.05897279,-0.00065907266,0.14141624,1386.865,793.8589,974
20677,5.445459852450227e-246,0.674445,0.92173487,0.18512838,0.05114906,0.0005980954,-0.13719407,1386.8776,1368.5034,973
20678,5.62655329130547e-246,0.7570979,0.089192145,0.67230046,0.060026314,0.0009569612,-0.13262948,1386.9103,1375.8428,972
20679,7.267093556052465e-246,0.7297192,0.003991959,0.5479659,0.061639052,0.00022580796,-0.09854642,1387.1661,1143.8782,971
20680,8.726285775791968e-246,0.9904923,0.24817497,0.08283216,0.06581947,0.015522502,-0.074669115,1387.3491,1339.671,970
20681,1.0929193156905245e-245,0.6745497,0.031364422,0.5322308,0.05942756,-0.00050721184,0.11886997,1387.5742,1368.5034,969
20682,1.26796335740572e-245,0.5814576,0.4484098,0.44017658,0.062659845,0.00024655447,-0.0037422036,1387.7228,1252.1111,968
20683,1.3276792130883514e-245,0.9935404,-0.74938935,0.52989924,0.036317408,0.0083588315,-0.046884093,1387.7688,1207.0856,967
20684,1.5259125456956436e-245,0.6192396,0.57990515,0.73616844,0.042258177,0.00032250496,-0.18450399,1387.908,1303.2306,966
20685,1.6073624002084985e-245,0.5588682,0.69380665,0.7946916,0.052780557,3.3009463e-05,-0.10892444,1387.96,1187.7366,965
20686,1.6452790490741932e-245,0.9922622,-0.46385083,0.74452204,0.067912206,0.0049633808,-0.030785343,1387.9833,1192.5089,964
20687,1.8902402735229963e-245,0.791076,0.55567676,0.603163,0.051047735,0.001476403,-0.17929061,1388.1221,1288.1085,963
20688,2.534298417777721e-245,0.8053645,0.51809114,0.63593066,0.05149359,-0.0013851408,0.16877525,1388.4153,1383.3114,962
20689,2.5858607778483295e-245,0.9000152,0.38156277,0.07800463,0.055211592,-0.002128681,0.09980556,1388.4354,1303.2306,961
20690,2.6517105608135505e-245,0.9513516,0.19404949,0.33143294,0.059981737,0.002381512,-0.003918525,1388.4606,1245.975,960
20691,3.3272084108167947e-245,0.92843086,0.5568894,0.6525808,0.040864054,0.00091043435,-0.10144614,1388.6875,1303.2306,959
20692,3.531002692676904e-245,0.71637326,0.008938442,0.53571033,0.056342088,-0.0004458191,0.02061963,1388.747,45.379257,958
20693,4.179371937627714e-245,0.9719477,0.39542118,0.15931578,0.050585024,0.0018993495,-0.08316268,1388.9155,1236.7222,957
20694,5.50173405261532e-245,0.9966416,0.6950845,0.43150848,0.054287322,-0.062042467,0.04288588,1389.1904,1317.5188,956
20695,6.0928387498223195e-245,0.3478953,1.1477526,0.66351306,0.03079337,-5.3031883e-05,0.015913658,1389.2925,1311.0585,955
20696,6.269386852642445e-245,0.9747801,0.17454556,0.123106204,0.068341844,0.00046128934,-0.03736216,1389.321,1092.5581,954
20697,8.193808061098479e-245,0.9169648,0.34966356,0.22140831,0.06467063,-0.0020149357,0.09608083,1389.5887,1368.5034,953
20698,1.4112768096658288e-244,0.8538789,-0.04599836,0.39732906,0.03939199,5.405252e-06,-0.060901437,1390.1324,1011.98627,952
20699,1.7271930258606897e-244,0.99528503,0.7419833,0.46713936,0.051141832,-0.051037494,0.06325107,1390.3597,821.5483,951
20700,2.8870115174052223e-244,0.17008804,0.9213558,0.68995714,0.044353142,-7.2201714e-05,0.38778925,1390.8994,1355.6466,1000
20701,4.3333885878867056e-244,0.96119815,0.57951486,0.7527414,0.056243088,0.003779504,-0.03198868,1391.3055,1192.5089,999
20702,4.3727103003473494e-244,0.5813461,0.44399884,0.84527016,0.042747345,0.00046874557,-0.14942104,1391.3146,1355.6466,998
20703,4.7686008773837526e-244,0.93762505,0.48086655,0.043735523,0.07057536,0.0009946257,-0.033130135,1391.4012,1362.6764,997
20704,5.0023335185101025e-244,0.67095995,1.1022693,0.63320786,0.036400348,0.00064438785,-0.11595883,1391.4491,1092.5581,996
20705,5.752030625714404e-244,0.8124345,0.9862081,0.3961983,0.0396133,-0.0002720354,0.09571325,1391.5887,946.3939,995
20706,6.460080712754275e-244,0.33546764,1.1243998,0.6721052,0.032929607,-0.00011413319,0.021615189,1391.7048,1198.8987,994
20707,6.769280080689549e-244,0.9671227,0.5127473,0.1199746,0.04230874,-0.000524287,-0.053402327,1391.7516,1383.3114,993
20708,8.044608886295884e-244,0.48039898,0.7526043,0.7663225,0.053382795,0.00034869826,-0.0767769,1391.9242,1158.5044,992
20709,8.169298341646174e-244,0.99733776,0.94892097,0.5117328,0.04564997,-0.08050441,0.05698617,1391.9396,1383.3114,991
20710,1.2154772488577547e-243,0.96578866,0.23566245,0.4368308,0.063233964,-0.0018485801,-0.021586657,1392.3369,1175.316,990
20711,1.23642807841217e-243,0.9958802,0.484718,0.14891137,0.049517177,-0.059376292,0.11002386,1392.354,1362.6764,989
20712,1.4151512367179653e-243,0.7453548,0.830534,0.07782731,0.04394201,0.0004342133,-0.104206204,1392.489,1245.975,988
20713,1.4172257311968857e-243,0.97192615,0.63667387,0.4789357,0.060301162,0.00077384664,0.05206058,1392.4905,1003.31635,987
20714,1.4981683206891704e-243,0.9999446,0.9569849,0.3901376,0.0419905,0.021930907,-0.053376157,1392.546,1347.8931,986
20715,1.8663222906381344e-243,0.4473029,0.65455943,0.6958239,0.05825589,0.0004272746,-0.19617347,1392.7657,1383.3114,985
20716,2.1259501425091527e-243,0.8299049,0.21868375,0.1223901,0.043081284,0.0012774838,-0.10258063,1392.896,1333.3448,984
20717,2.132708261743327e-243,0.99631363,-0.31578282,0.6362258,0.0434348,0.028704505,-0.08644246,1392.8992,1362.6764,983
20718,2.1806204651159285e-243,0.9895978,-0.019062834,0.18895413,0.05418468,-0.017687239,0.07384025,1392.9214,1296.0018,982
20719,2.366174444128995e-243,0.95549756,0.38979033,0.2150563,0.055168934,-0.0027408046,0.0016426782,1393.003,1207.0856,981
20720,3.199230251879977e-243,0.96410006,0.3996678,0.09453927,0.04846062,-0.0061998987,0.112465225,1393.3047,1325.2605,980
20721,5.132364579083638e-243,0.56341594,0.83901745,0.25110012,0.060792238,0.00038797667,-0.17463392,1393.7773,1347.8931,979
20722,5.205556646038967e-243,0.9991774,0.72726786,0.36215952,0.06868668,0.009783849,0.0058120326,1393.7915,1347.8931,978
20723,5.6168805387442e-243,0.68379486,0.65710974,0.24352376,0.05912852,-0.00037831897,0.13603154,1393.8676,1339.671,977
20724,6.286002107500939e-243,0.9745545,0.20100024,0.5345609,0.04747623,0.006196644,-0.014761182,1393.9801,1383.3114,976
20725,6.287536963342642e-243,0.99694604,0.6504014,0.534325,0.033016723,-0.07908252,0.10715074,1393.9803,1252.1111,975
20726,7.650235307047678e-243,0.9804277,0.42763245,0.63760895,0.05229274,-0.010635974,0.13431169,1394.1765,1068.0227,974
20727,7.740413860001581e-243,0.40457526,0.50737876,0.67098063,0.04982287,9.985344e-05,0.07323483,1394.1882,1339.671,973
20728,9.423744361432387e-243,0.995926,0.86358124,0.5440011,0.03482165,-0.041304283,0.034942128,1394.385,1222.5066,972
20729,1.0590228315918515e-242,0.7680862,0.8054714,0.5547516,0.04733514,0.00035137738,-0.14200398,1394.5017,1368.5034,971
20730,1.099463366246467e-242,0.9983959,0.10100354,0.37299725,0.031107992,0.009948747,0.04210611,1394.5392,1355.6466,970
20731,1.3946105220805957e-242,0.9513712,0.3431359,0.37789407,0.065570705,-0.0011761413,0.07000722,1394.777,1057.723,969
20732,1.4499884782087793e-242,0.9797125,0.52486926,0.7321316,0.052094914,0.011531963,-0.099918984,1394.8159,1355.6466,968
20733,1.6152112718284031e-242,0.24413864,0.52041537,0.76203996,0.052032348,-4.1669016e-05,0.14661217,1394.9238,1390.3597,967
20734,1.6352486432198108e-242,0.99911505,0.93128216,0.46481764,0.0430492,-0.0689087,0.086066805,1394.9362,1296.0018,966
20735,2.588673167972434e-242,0.93477553,0.90605414,0.51034635,0.05559083,0.0030104818,-0.12958269,1395.3955,1303.2306,965
20736,3.559524253938286e-242,0.9931832,0.6991917,0.13678661,0.05763731,0.015539907,-0.0022791328,1395.714,1375.8428,964
20737,3.760983943758671e-242,0.77641386,-0.0022900207,0.4885055,0.059216492,-0.0006121418,0.11333441,1395.769,1175.316,963
20738,4.128112409433639e-242,0.6751762,0.13541602,0.5088081,0.059747327,0.00013551928,-0.100608304,1395.8622,1167.5109,962
20739,4.585608433783519e-242,0.6032703,0.28573617,0.58425736,0.047298543,0.00052867434,-0.08075891,1395.9673,1355.6466,961
20740,4.8492836885694414e-242,0.9895021,0.33139002,0.53039587,0.054154694,-0.023104701,0.078508876,1396.0232,1288.1085,960
20741,5.248448785224486e-242,0.9941864,0.121856734,0.32671148,0.048013255,0.015818456,-0.09178714,1396.1023,1282.3066,959
20742,5.401848215888501e-242,0.9987732,0.6544023,0.6537515,0.053586338,0.12653992,-0.11351493,1396.1311,1135.3262,958
20743,7.990238821662354e-242,0.45348224,0.6884715,0.85128546,0.040037047,3.5381607e-05,-0.036278553,1396.5226,1375.8428,957
20744,8.025429442365344e-242,0.690167,0.10067091,0.5583167,0.059319314,-0.00057103165,0.12187157,1396.527,1158.5044,956
20745,8.207727742885545e-242,0.9976759,0.60003,0.61416614,0.052148018,0.11508287,-0.12162993,1396.5494,1198.8987,955
20746,9.112894385042153e-242,0.4894368,0.79386574,0.8054427,0.05712131,0.00020026797,-0.054013666,1396.654,1258.6783,954
20747,9.618087632233703e-242,0.9310961,0.53040606,0.5849521,0.059632014,0.00094483455,-0.0915115,1396.708,1347.8931,953
20748,1.0567271866681556e-241,0.7395728,0.6719399,0.6946936,0.054579772,-0.00021031995,-0.05437292,1396.8021,1383.3114,952
20749,1.5596090180269556e-241,0.9963014,0.9159516,0.5683775,0.0525501,-0.062142327,0.07679689,1397.2167,1333.3448,951
20750,2.166473855107916e-241,0.8030501,0.2890771,0.5296181,0.04492315,0.0003774619,-0.121242985,1397.5713,1362.6764,1000
20751,2.195492858854355e-241,0.8530736,0.4025484,-0.0031364395,0.041956045,0.0013377211,-0.12414576,1397.5846,1143.8782,999
20752,3.0310719141643316e-241,0.95901924,0.22852401,0.35424688,0.06965009,3.7773163e-05,-0.029291729,1397.9071,1355.6466,998
20753,3.353043605932848e-241,0.9445529,-0.5322156,0.090743214,0.04520744,-0.00092180003,0.005633368,1398.008,1222.5066,997
20754,3.880114122427311e-241,0.99807787,0.5228204,0.24673586,0.0687284,0.015166488,-0.037241735,1398.154,1258.6783,996
20755,7.21281772882159e-241,0.9649411,0.37954304,0.19784123,0.048962854,0.00057764,-0.07091545,1398.774,1143.8782,995
20756,7.223391122082108e-241,0.99810576,0.6571453,0.650637,0.053982787,0.12748183,-0.11150694,1398.7755,1375.8428,994
20757,7.497397590899647e-241,0.93836516,0.7537363,0.3881457,0.05421771,-0.0043203123,0.12885226,1398.8127,1092.5581,993
20758,8.224234885817992e-241,0.8680543,0.49346706,0.6210145,0.052158356,-0.0020884671,0.13634215,1398.9053,1303.2306,992
20759,8.33643005700028e-241,0.57872146,0.45950776,0.610379,0.06032663,-0.00042933322,0.11410317,1398.9188,1222.5066,991
20760,1.1596614464568155e-240,0.7631997,-0.38390917,0.48868698,0.04310281,3.838888e-06,0.046232205,1399.2489,1182.0487,990
20761,1.1944300447910279e-240,0.9978053,0.96067625,0.59491193,0.043396454,-0.06886767,0.021902591,1399.2784,1333.3448,989
20762,1.2836282084000622e-240,0.5997737,0.35812086,0.59646976,0.05215497,-0.0004795542,0.18598087,1399.3505,1333.3448,988
20763,1.5481621778065438e-240,0.88596874,-0.14069736,0.6011764,0.04631789,-0.0011747193,0.015939768,1399.5378,1092.5581,987
20764,1.570240342366961e-240,0.9652769,0.22892317,0.6796494,0.06729775,-0.0014889137,0.00013848089,1399.552,1068.0227,986
20765,1.7082290790225923e-240,0.97129875,0.17323706,0.74166614,0.023523148,-0.0024355967,0.016912905,1399.6362,1258.6783,985
20766,2.539434916803484e-240,0.7701511,0.38723758,0.3567185,0.042388484,-0.0007380967,0.15057665,1400.0327,1368.5034,984
20767,2.738085532418542e-240,0.2621012,0.7664707,0.76242894,0.04257038,-6.361591e-05,0.21142557,1400.108,1362.6764,983
20768,2.8990638416168423e-240,0.99211025,0.10290173,0.06604443,0.05176865,-0.022917,0.06817336,1400.1652,1362.6764,982
20769,4.008770361713236e-240,0.9903054,0.053082954,-0.14813139,0.07012866,-0.0015167797,-0.007813583,1400.4893,963.7604,981
20770,4.163376268912004e-240,0.9981397,0.6134241,0.16023113,0.04415558,-0.021459626,0.07671744,1400.5271,1355.6466,980
20771,4.385608134257235e-240,0.9519796,-0.3833737,0.2921042,0.041555867,-0.0027350131,0.071736604,1400.5791,1397.2167,979
20772,4.79201671161457e-240,0.24208213,0.80564934,0.7880968,0.043531016,-0.00013806668,0.2120464,1400.6677,1375.8428,978
20773,5.980528639999251e-240,0.69760734,0.9726407,0.6996503,0.03560009,0.0002757387,-0.11935926,1400.8893,1368.5034,977
20774,6.455451586415111e-240,0.89432645,0.29890624,-0.078809835,0.060835354,0.00018625517,-0.051946025,1400.9657,1362.6764,976
20775,6.736412546428726e-240,0.9951339,0.5954951,0.72640324,0.059390966,0.01399068,0.0039507765,1401.0083,1158.5044,975
20776,6.845837486252271e-240,0.99862534,0.019666482,0.40021774,0.036256347,-0.05033719,0.07822246,1401.0244,1245.975,974
20777,7.567483094060378e-240,0.9506482,0.74424165,0.3542215,0.032557894,0.004533649,-0.11569406,1401.1246,1390.3597,973
20778,8.04768091951028e-240,0.57249665,0.43481472,0.7953915,0.044662386,0.00014875688,-0.14548306,1401.1862,1362.6764,972
20779,8.459674715765091e-240,0.93672407,0.5339167,0.29351816,0.053332046,-0.0035549863,0.13530867,1401.2361,1383.3114,971
20780,9.803815637897968e-240,0.46773142,0.45060232,0.7032077,0.06433662,6.392238e-06,0.017460197,1401.3835,1119.201,970
20781,1.1333820178528368e-239,0.31243885,0.719579,0.7062936,0.04751237,-0.00026375422,0.2400407,1401.5286,1128.3844,969
20782,1.156723964561421e-239,0.9825461,0.421419,0.84045225,0.050143283,0.0011807135,-0.023172298,1401.549,1368.5034,968
20783,1.2350896999258011e-239,0.2776109,0.6397849,0.81266356,0.055164594,0.0001161302,-0.1427205,1401.6145,1397.2167,967
20784,1.3721353943128707e-239,0.9980698,0.4156871,0.5446187,0.045207813,0.12777685,-0.073600255,1401.7197,1207.0856,966
20785,1.8291361281429194e-239,0.9997892,-1.1335456,0.73907846,0.06269944,-0.047616813,-0.00044798237,1402.0072,1317.5188,965
20786,1.9908478258522596e-239,0.5466374,0.5054894,0.38972947,0.057252157,-0.0003842357,0.10503733,1402.0919,1368.5034,964
20787,2.1233896772237523e-239,0.9995728,-0.15815847,0.331384,0.021721305,0.005266651,-0.029388692,1402.1564,1375.8428,963
20788,2.3923506339890023e-239,0.942678,0.10822781,0.5964852,0.061885305,-0.0021318595,0.014641522,1402.2756,1236.7222,962
20789,2.4093487664272983e-239,0.49384084,0.7977904,0.78140575,0.039259844,-0.00024818198,0.04557785,1402.2827,1274.6475,961
20790,2.6789785696564e-239,0.6693766,0.9130591,0.28715172,0.049914557,0.00027133117,-0.14335912,1402.3888,1397.2167,960
20791,2.78331760411025e-239,0.99390346,-0.76539093,0.8646985,0.055486266,-0.0025152399,0.015668366,1402.427,1375.8428,959
20792,3.4285577534633697e-239,0.98906916,-0.023573494,0.23817044,0.05389091,-0.010013556,0.08504612,1402.6355,1003.31635,958
20793,4.095439623514643e-239,0.35532963,0.70637906,0.82977086,0.05069221,5.7365727e-05,0.029917147,1402.8132,1274.6475,957
20794,5.4848422086788895e-239,0.5451907,0.5509011,0.64522725,0.0475993,0.0003281999,-0.010240724,1403.1053,1110.7765,956
20795,5.803765205033448e-239,0.99965304,0.5745582,0.8044442,0.041800495,-0.086543426,-0.0058606565,1403.1619,1325.2605,955
20796,6.041594777011623e-239,0.85973185,0.72560287,0.33101153,0.0545744,0.0017015635,-0.08098912,1403.202,1355.6466,954
20797,6.499115299692905e-239,0.8762471,-0.2479969,0.76917964,0.04293818,-0.00017837122,0.06599445,1403.275,1230.5514,953
20798,7.604730988329567e-239,0.99581426,0.5720776,0.26496062,0.06892482,0.012847478,-0.033705723,1403.4321,1397.2167,952
20799,8.891706462864627e-239,0.88690853,-0.014981353,0.29446444,0.06170895,-0.0010994117,0.031177118,1403.6138,1192.5089,951
20800,1.0078612229326767e-238,0.943622,0.009339813,0.21049091,0.067721866,0.0015341099,-0.018508166,1403.765,1252.1111,1000
20801,1.1280623010144806e-238,0.96366566,-0.19842605,0.2736239,0.02870785,-0.0034810496,0.07028954,1403.8777,793.8589,999
20802,1.2381781079278208e-238,0.99860543,0.8198611,0.18880199,0.033973563,-0.0990199,0.076807246,1403.9708,1158.5044,998
20803,1.2652218429154564e-238,0.9937652,0.5559572,0.5505614,0.053015415,-0.026480213,0.017345004,1403.9924,1390.3597,997
20804,1.4768487025191674e-238,0.9829508,-0.10638938,-0.00011892872,0.063404344,0.005161453,-0.055460554,1404.1471,1266.8973,996
20805,1.6880559727268723e-238,0.99821836,0.05565052,0.38206184,0.036598537,-0.049131278,-0.01036187,1404.2808,477.8675,995
20806,1.702957792760328e-238,0.9322372,0.7628994,0.33789486,0.052590113,-0.0038253726,0.10803637,1404.2896,1143.8782,994
20807,1.8557781896235574e-238,0.36808917,0.79479766,0.6766424,0.060196996,1.9197794e-06,-0.10151765,1404.3755,1311.0585,993
20808,2.0816737994572245e-238,0.9862612,-0.20346396,0.58473676,0.038184762,0.0072432943,0.00068914396,1404.4904,1368.5034,992
20809,2.6586040389032014e-238,0.8817639,0.9358661,0.32642627,0.04802024,0.001928062,-0.09177232,1404.735,1222.5066,991
20810,2.7878941870880476e-238,0.6962571,1.0914817,0.5882207,0.039011527,0.0006730952,-0.16523023,1404.7825,1390.3597,990
20811,3.459440433938357e-238,0.9273154,0.73177665,0.28968298,0.050586272,-0.0035327573,0.10413156,1404.9983,1266.8973,989
20812,4.3854378336753566e-238,0.5001513,0.5737126,0.69329077,0.04758126,0.00018508075,0.040861845,1405.2355,1245.975,988
20813,4.8649149550530554e-238,0.8262806,-0.748448,0.6950911,0.035431203,-0.00039415082,0.053003713,1405.3392,1266.8973,987
20814,5.311199950995927e-238,0.32085735,0.30976254,0.7657831,0.0477397,-0.00012886437,0.07750718,1405.427,1274.6475,986
20815,5.473110412927763e-238,0.40377638,0.057067383,0.771686,0.050188385,0.00023199318,-0.118553594,1405.457,1355.6466,985
