,,phi_1,phi_2,sigma,mu,init_y_1,init_y_2,logL,logL_birth,nlive
labels,,$\phi_1$,$\phi_2$,$\sigma$,$\mu$,$y_1$,$y_2$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
8896,4.7522189519246496e-49,0.60459554,0.3880768,1.2761261,64.30838,-27.253664,59.395145,-754.6878,-776.1852,954
8897,5.455433830143239e-49,0.71607506,0.14485487,1.8128623,13.248269,20.909203,-36.279346,-754.5498,-809.19763,953
8898,5.507625736019879e-49,0.888224,0.10148639,1.7578363,-9.275661,11.841411,-29.668423,-754.5403,-773.63995,952
8899,5.398663889521158e-49,0.18761753,0.70530856,0.78091097,13.434546,10.225434,17.34356,-754.535,-776.1852,951
8900,5.450598570850406e-49,0.519816,0.06483501,1.4006928,14.316025,36.032154,-5.339934,-754.49945,-759.692,1000
8901,5.617444242479655e-49,0.34480697,0.291082,1.4242224,17.118708,25.899126,-17.687355,-754.4693,-781.3592,999
8902,5.7296370689605706e-49,0.39100802,0.595316,1.359683,23.40544,30.282135,19.765718,-754.4495,-827.3004,998
8903,5.858355816585365e-49,0.8787805,0.07545472,1.4153112,-0.30627775,2.5448008,60.06928,-754.4273,-762.818,997
8904,6.4585392280371405e-49,0.81623507,0.15908945,1.7608104,2.651255,-14.487575,134.34943,-754.3298,-754.535,996
8905,6.515553918790258e-49,1.0825957,-0.12955667,1.3020351,6.1211467,25.761026,37.600246,-754.321,-778.68286,995
8906,6.5794940746686894e-49,0.26428923,0.29398116,1.4256132,14.344683,-18.753222,60.65137,-754.3112,-797.3166,994
8907,6.583511104933267e-49,0.81834674,0.16313723,1.5885099,1.0624332,-4.9706125,23.00713,-754.3106,-846.02264,993
8908,7.52962733094797e-49,0.9958749,-0.014421107,1.2730532,-20.18838,6.571014,7.1299973,-754.17633,-787.8834,992
8909,7.537444109254834e-49,0.7840317,0.17984965,1.6947092,27.272345,3.5027869,8.271573,-754.1753,-794.6803,991
8910,8.379935170544106e-49,0.8919311,-0.17686543,1.3541809,13.775195,-4.4071083,-8.65325,-754.06934,-754.535,990
8911,8.747324595454708e-49,0.4866722,0.19456097,1.1626992,15.897681,13.147849,-76.0888,-754.0264,-784.7281,989
8912,9.028851202073727e-49,1.339543,-0.3417309,1.3323431,9.479317,3.194615,-6.267949,-753.99475,-888.18964,988
8913,9.765495592592887e-49,0.73413193,0.048513208,1.4801208,11.916981,5.946821,22.09299,-753.9163,-809.19763,987
8914,1.0441736305118966e-48,1.0380626,-0.07013871,1.0407506,8.0203085,26.346651,45.274826,-753.84937,-871.2482,986
8915,1.0802822725010488e-48,0.1657444,0.52682126,1.0151402,14.4724865,-6.2277484,2.3768542,-753.81537,-1033.8005,985
8916,1.1274370730422662e-48,0.6448398,0.3445599,0.8114117,-12.348786,-13.086523,55.045094,-753.77264,-762.818,984
8917,1.1801745034462559e-48,0.56814265,0.38138446,1.5003475,23.405443,-19.901169,80.15144,-753.7269,-762.818,983
8918,1.2386253247353326e-48,1.1191641,-0.13673095,1.6980742,5.094584,-1.007443,-101.94607,-753.6786,-784.7281,982
8919,1.2612831767237237e-48,0.412264,0.1056713,0.8928976,15.377049,6.0215116,94.340065,-753.66046,-842.4054,981
8920,1.3033077759390659e-48,0.9435355,-0.086046346,1.7199217,13.073052,3.048737,-35.544514,-753.6277,-773.63995,980
8921,1.3175444430041542e-48,0.82320136,-0.014628162,1.2216388,12.614894,-2.7325475,13.637546,-753.6168,-754.535,979
8922,1.4006367578542987e-48,1.0549941,-0.060482617,1.415342,-16.255054,25.45372,12.986479,-753.55566,-997.9587,978
8923,1.488878499522357e-48,1.0367591,-0.050295018,1.7522601,18.89236,13.8587675,-2.8784938,-753.49457,-816.08435,977
8924,1.4939761465427727e-48,0.55302864,0.43610868,1.7516626,3.8841171,27.365164,5.2167463,-753.49115,-757.3921,976
8925,1.5253029919018127e-48,-0.053291894,0.78947085,1.2434078,14.95807,10.802549,25.679129,-753.4704,-834.27563,975
8926,1.5341729075549615e-48,0.39466396,0.60180736,1.6458182,42.72144,17.875963,-9.250144,-753.4646,-759.692,974
8927,1.538392431278352e-48,0.8505521,-0.067310214,1.794671,14.9442215,16.52508,37.67857,-753.46185,-806.3533,973
8928,1.9428120481663127e-48,0.5488051,-0.05355425,1.4971211,16.192472,-0.009052706,-25.234165,-753.22845,-950.52155,972
8929,1.9464915029412156e-48,0.87740463,-0.17394704,1.4713904,13.242923,-3.278921,-47.13494,-753.22656,-765.4549,971
8930,2.1456459132988336e-48,0.7220266,0.19241986,0.86766267,22.236742,-0.8764659,44.56459,-753.12915,-806.3533,970
8931,2.2193027579078364e-48,0.8377092,0.15410937,1.6405776,-42.30017,9.628016,-17.019548,-753.0954,-794.6803,969
8932,2.2921280629874382e-48,0.5958076,0.350395,1.4174736,1.6440561,-6.6244574,45.20172,-753.0631,-819.4515,968
8933,2.382127163739785e-48,0.5942211,0.37990534,1.0490953,-3.8166275,-6.657522,19.158516,-753.0246,-784.7281,967
8934,2.75758737920023e-48,0.682381,0.04229258,1.7053026,17.034622,5.5780177,38.34659,-752.87823,-806.3533,966
8935,2.836106983542617e-48,0.5494298,0.40777993,1.7753357,17.2267,5.7363033,39.326378,-752.85016,-875.56366,965
8936,2.9060226481363266e-48,0.17828856,0.8147756,1.5664867,71.51349,14.142592,4.676705,-752.8258,-830.9327,964
8937,3.194564864914604e-48,-0.0014531424,0.73815006,1.0250677,16.243153,21.954985,10.247962,-752.73114,-827.3004,963
8938,3.347670901936762e-48,0.48520148,0.50671667,1.7768465,13.798001,23.746283,3.1039894,-752.6843,-906.8753,962
8939,4.0044371526516274e-48,1.0852429,-0.09727038,1.57349,55.595844,15.185069,12.813566,-752.5052,-853.00104,961
8940,4.1489880463638983e-48,0.5035369,0.34094673,1.3552046,18.774715,-15.56464,19.93032,-752.4697,-768.1963,960
8941,4.181784190979547e-48,0.51264983,0.4721506,1.4113468,32.53466,30.9411,17.803867,-752.46185,-875.56366,959
8942,4.3913081008902434e-48,1.0599228,-0.06372687,1.457657,78.2382,23.654682,8.486646,-752.41296,-759.692,958
8943,4.550657312523626e-48,0.6668149,0.17615792,1.6416768,12.777456,37.78072,-29.071592,-752.3773,-770.81726,957
8944,4.8043989239483565e-48,0.98430073,-0.018690296,1.4363685,-0.8209326,22.984219,70.617966,-752.32306,-768.1963,956
8945,5.405358776098382e-48,0.19638288,0.3305682,1.3705243,16.208279,-18.531584,17.78479,-752.2052,-809.19763,955
8946,5.619311720931736e-48,0.71657807,0.12844568,1.2341676,10.044131,12.82078,26.94413,-752.1664,-776.1852,954
8947,5.729792984210747e-48,0.36972174,0.3493366,1.0522344,15.556937,15.490779,-36.287872,-752.1469,-784.7281,953
8948,6.142669869351536e-48,0.89823973,0.09205651,1.4118451,-59.94705,10.041789,24.12077,-752.07733,-781.3592,952
8949,6.449108448803882e-48,0.62061715,0.2800401,1.5494783,11.586536,-22.34026,55.18049,-752.00336,-791.5289,951
8950,6.36808652842878e-48,0.5140197,0.48250264,1.2936357,93.06434,-2.355151,57.478054,-751.99005,-752.00336,1000
8951,6.476270079223623e-48,0.39581373,0.59415907,1.366525,14.954416,38.16973,-7.4676957,-751.9732,-797.3166,999
8952,6.513930773296421e-48,0.45792708,0.45178166,1.6111609,8.792834,0.1799826,18.915733,-751.9674,-834.27563,998
8953,6.761025128175718e-48,0.28704223,0.4356932,1.793798,15.729821,9.316983,12.245945,-751.9302,-773.63995,997
8954,6.787072769656673e-48,0.5067706,0.122360684,1.5807947,16.198278,51.770893,-91.58728,-751.92633,-842.4054,996
8955,7.696865719778698e-48,0.10103143,0.6519307,1.3390099,14.35392,-3.9468575,28.24405,-751.80054,-969.4886,995
8956,7.768130303214766e-48,1.0073854,-0.027226197,1.6145787,5.974713,2.1262958,-0.3557421,-751.7913,-803.8925,994
8957,8.244437928971444e-48,0.92530996,-0.0662666,1.0833813,20.067217,0.74473816,-88.993576,-751.7318,-762.818,993
8958,8.313158025405766e-48,0.5588209,0.046761047,1.4132763,14.886611,-9.633969,-50.801037,-751.7235,-754.535,992
8959,8.925251313773054e-48,0.6283875,-0.007874978,1.2917079,13.989458,-5.3421826,66.24545,-751.65247,-754.535,991
8960,1.0316885755281836e-47,0.14647797,0.37462154,1.1943467,16.344648,18.399128,7.4754333,-751.50757,-812.83624,990
8961,1.319952537352071e-47,0.9823764,-0.16739136,1.4647092,18.601318,26.350058,74.92355,-751.26117,-773.63995,989
8962,1.3553843092922964e-47,0.37234083,0.13702095,0.8547588,15.372714,22.186573,-48.428776,-751.2347,-768.1963,988
8963,1.5064213824761094e-47,1.2893012,-0.4615836,1.2468399,14.244585,8.894611,12.297733,-751.129,-787.8834,987
8964,1.5306111015877764e-47,0.89479977,0.090160765,1.2376814,44.53905,1.0524025,-24.3758,-751.1131,-787.8834,986
8965,1.5308913905105708e-47,0.5657933,0.41930375,0.9236411,13.536389,-7.5849075,13.630654,-751.1129,-875.56366,985
8966,1.6058299107217333e-47,0.7700052,-0.0031448845,0.9587556,18.004208,7.7060175,-74.52801,-751.0651,-969.4886,984
8967,1.6185233746220404e-47,0.7203621,0.26345733,1.2031832,-7.277437,-16.119394,43.034462,-751.05725,-834.27563,983
8968,1.655591388432871e-47,0.9164038,0.07300093,1.5347003,-7.778703,29.729065,-27.196196,-751.0346,-757.3921,982
8969,1.7761902816518864e-47,0.6664468,0.30726328,1.2670786,21.635849,57.54603,-59.23562,-750.9643,-838.17975,981
8970,2.0765768221857555e-47,1.0818455,-0.09858067,1.5763086,-9.885345,4.249797,-29.162746,-750.80804,-765.4549,980
8971,2.13609641191479e-47,0.42654273,0.539802,0.943267,2.7173998,18.367228,-8.452838,-750.7798,-849.80725,979
8972,2.1388360838547537e-47,1.0281421,-0.06647706,1.0181199,5.7514954,20.231827,-18.759623,-750.7785,-776.1852,978
8973,2.20134907597161e-47,0.6148392,-0.1273987,1.5905813,15.714321,8.137768,18.718998,-750.7497,-803.8925,977
8974,2.3107989672310917e-47,1.0286092,-0.1152183,1.3673449,19.592606,34.85849,113.397804,-750.7012,-765.4549,976
8975,2.5670487999640375e-47,0.7283405,0.04525896,0.77749425,15.91343,23.413176,10.397465,-750.596,-757.3921,975
8976,2.650961593250735e-47,0.6093746,0.38453183,1.6984138,5.311302,-16.039902,58.698463,-750.56384,-819.4515,974
8977,2.8983912392963545e-47,1.1742556,-0.40867776,1.478874,15.530442,2.1511338,-4.337742,-750.4746,-911.63257,973
8978,3.4039020644004566e-47,0.258422,0.6319272,1.7024463,18.283192,17.694952,6.032876,-750.31384,-759.692,972
8979,3.550749712041907e-47,0.700889,0.28677845,0.78595424,34.917385,30.603195,-53.2114,-750.2716,-784.7281,971
8980,3.563341779776916e-47,0.5810186,0.200228,1.2381049,11.694251,16.889456,-20.939003,-750.26807,-803.8925,970
8981,3.6498483659261685e-47,0.3526751,0.6106543,1.3628643,19.982275,34.897575,-8.961329,-750.2441,-759.692,969
8982,4.0766734553181705e-47,0.7103631,-0.06205652,1.3922343,17.023325,-6.0090003,-71.43201,-750.1335,-778.68286,968
8983,4.2579992600041254e-47,1.0088159,-0.027016852,1.7468094,18.578587,11.891705,-30.643877,-750.08997,-1064.785,967
8984,4.3388017729324914e-47,1.1559739,-0.16871557,1.4531616,-2.6985407,13.628164,78.54413,-750.07117,-765.4549,966
8985,4.359506936441028e-47,0.7670253,0.0919535,1.6672883,16.4087,24.94378,25.154106,-750.0664,-765.4549,965
8986,4.655707220584674e-47,0.47387835,0.51456183,1.5282234,-31.280357,28.474152,5.078831,-750.0007,-879.5309,964
8987,5.113918277496445e-47,1.0320023,-0.2063872,1.6335324,13.099496,4.564541,-31.246576,-749.9068,-752.00336,963
8988,5.185264625173768e-47,0.28388748,0.16629092,1.2268595,14.843325,17.979898,-55.074085,-749.89294,-866.91504,962
8989,5.295932330712763e-47,0.54491365,0.22010615,1.2905387,15.788239,65.35521,-71.271095,-749.8718,-940.3181,961
8990,5.673389289083853e-47,0.42272204,0.45950177,1.1997415,21.234936,-6.413983,36.23286,-749.803,-879.5309,960
8991,6.207843373865056e-47,0.91346234,-0.27356666,1.5770333,14.311908,28.146519,67.058784,-749.71295,-934.70886,959
8992,6.604988993523093e-47,0.85558283,0.08196685,1.683464,19.596952,0.50089127,25.217451,-749.65094,-773.63995,958
8993,6.724580924755445e-47,0.2625382,0.5141251,1.6149136,16.52667,-11.114989,22.236944,-749.633,-759.692,957
8994,7.282997753250603e-47,0.61246765,0.35466516,0.81043965,28.118082,-2.6726072,24.28942,-749.5532,-776.1852,956
8995,7.341463151572014e-47,0.5411862,0.23022477,1.2587425,17.081549,-5.030733,-14.788122,-749.5452,-752.00336,955
8996,8.624525436569192e-47,0.4794017,0.507912,1.0016053,-14.027807,0.1573184,4.7900844,-749.38416,-759.692,954
8997,8.805371145026954e-47,0.628884,0.20701928,1.2295036,16.719858,-24.95452,49.097923,-749.3634,-752.00336,953
8998,1.0123173733387708e-46,0.9668567,0.008672687,0.90214694,36.09746,10.694298,-14.042309,-749.22394,-992.47144,952
8999,1.0202952321097454e-46,0.9508895,-0.08002521,1.5130875,16.638107,-3.392062,-8.832228,-749.1908,-754.535,951
9000,9.999418463273712e-47,0.9503851,0.03953712,0.72587323,17.442297,9.511972,29.67574,-749.185,-749.1908,1000
9001,1.042062174796264e-46,0.8098832,-0.12813814,0.97003466,16.469707,-2.9656906,-14.200426,-749.14374,-911.63257,999
9002,1.0456300046368166e-46,0.44227564,0.09301036,1.7029258,15.3960905,6.974833,33.144398,-749.1403,-842.4054,998
9003,1.0546674838278615e-46,1.1442981,-0.15455963,1.4164063,68.84509,8.359054,-10.733341,-749.1317,-1136.3425,997
9004,1.1111667558141722e-46,0.47635198,0.21537848,1.3548901,15.817285,40.244286,-119.17658,-749.0795,-871.2482,996
9005,1.1357136053796872e-46,0.50058687,0.47832417,0.9901948,3.0673134,34.28239,6.1969023,-749.0577,-871.2482,995
9006,1.2183684716501022e-46,0.73401606,0.256086,1.5268342,-34.282356,40.267006,-35.735214,-748.9874,-809.19763,994
9007,1.2282990439355537e-46,0.45752096,0.5259329,1.4753705,15.736954,24.611069,-23.68227,-748.9793,-926.4682,993
9008,1.2742700250251472e-46,0.57093537,-0.0016225305,1.2902149,13.794512,17.065811,12.231765,-748.94257,-749.1908,992
9009,1.3613468757343393e-46,0.7106666,0.2706004,1.1429678,13.500049,29.035164,26.186092,-748.87646,-762.818,991
9010,1.3990848012720602e-46,0.5808693,0.30040023,1.3424354,9.733835,37.081436,-11.949009,-748.8491,-749.1908,990
9011,1.4358517841035582e-46,0.83324856,3.0190744e-05,0.8887371,14.791896,-2.2489867,5.34792,-748.8232,-794.6803,989
9012,1.478540016994794e-46,0.5367457,0.13738224,1.6081347,13.647937,-0.36042252,22.039654,-748.7939,-749.1908,988
9013,1.626040468713599e-46,0.39808825,0.5963076,1.5676476,-23.54149,31.78057,2.5736947,-748.6988,-834.27563,987
9014,1.706157220909353e-46,0.70483667,0.15641387,1.3272667,9.631986,26.83047,-30.68255,-748.6507,-749.1908,986
9015,1.751849041202273e-46,0.6909401,0.30466765,1.447296,23.882507,46.58453,-27.561848,-748.62427,-781.3592,985
9016,1.7795452608988433e-46,0.6988216,0.2603263,1.4615088,4.91723,25.185228,28.217596,-748.6086,-752.00336,984
9017,1.903936867949506e-46,0.30588344,0.11276009,1.1081403,15.1384,28.153612,5.958083,-748.541,-754.535,983
9018,2.1457553809214954e-46,0.037444655,0.54945743,1.381097,14.138895,14.087233,4.491795,-748.42145,-834.27563,982
9019,2.1635089022478542e-46,0.43392769,0.17863637,1.3995546,16.993324,-19.00588,60.282104,-748.4132,-778.68286,981
9020,2.681051141169801e-46,0.9094909,0.066948965,1.1036987,39.165585,20.569475,24.897802,-748.1987,-762.818,980
9021,2.8560551552542515e-46,0.25271577,0.7332632,1.4080492,20.418139,12.862572,-6.0808954,-748.1355,-757.3921,979
9022,3.3650499978841564e-46,0.8967933,-0.26221552,0.9518895,15.4934225,10.672353,-17.945873,-747.9715,-849.80725,978
9023,3.784120240316934e-46,0.013241494,0.93897456,1.3266135,14.461143,2.8971992,16.770006,-747.8541,-770.81726,977
9024,3.795454434721903e-46,1.1791431,-0.23082802,1.2365535,8.430005,17.537989,0.4136758,-747.85114,-809.19763,976
9025,4.78708108352419e-46,1.0789348,-0.08683061,1.5004832,62.111732,9.715462,79.57835,-747.619,-757.3921,975
9026,4.814918834883153e-46,0.70271933,0.29310644,1.5227766,95.82621,22.547066,-54.738476,-747.6132,-754.535,974
9027,5.0623411373708314e-46,0.5517832,0.17328194,1.6611544,13.369488,17.128672,5.6093364,-747.5631,-787.8834,973
9028,5.184922180145736e-46,0.5417934,0.4507729,1.3612263,66.259636,25.706007,23.136528,-747.5392,-1010.1179,972
9029,5.361603730054325e-46,0.8275027,-0.17727941,1.4630291,13.714035,-4.863925,-66.65952,-747.5057,-776.1852,971
9030,5.490090688969446e-46,0.15340807,0.8450497,1.5213344,23.293653,7.6399508,23.373444,-747.482,-776.1852,970
9031,5.981666265434352e-46,0.9240513,0.031108424,1.0026281,24.27406,24.7515,-36.455822,-747.39624,-759.692,969
9032,5.9849529954994754e-46,0.40342945,0.59580106,1.5491084,12.593757,-8.881818,19.993391,-747.3957,-778.68286,968
9033,6.121648928983143e-46,0.33793324,0.32462728,1.4966041,14.4199295,44.184994,-6.752071,-747.3731,-754.535,967
9034,6.208570114805409e-46,0.34212044,0.2995201,1.3972449,13.671261,-18.171362,49.478474,-747.359,-781.3592,966
9035,6.3244575400153414e-46,0.86989105,0.08773929,1.6706085,13.481036,23.531897,13.741059,-747.3405,-768.1963,965
9036,6.4425080873438356e-46,0.66966313,-0.122331806,1.4772457,16.334135,2.7824724,-11.843858,-747.322,-749.1908,964
9037,6.722905706760594e-46,0.4191401,0.17493568,1.3069371,15.674095,-24.085064,15.256043,-747.2794,-973.7759,963
9038,6.723316052884267e-46,0.8304649,-0.19364665,1.6501923,15.0197525,42.839977,130.59155,-747.27936,-838.17975,962
9039,7.45794736003086e-46,0.877507,0.11682459,1.4452785,-26.353188,0.16009678,-11.81376,-747.17566,-819.4515,961
9040,7.46523406913058e-46,0.9662471,-0.1301324,1.5527359,18.527002,4.8615456,-12.545422,-747.1747,-857.39575,960
9041,7.919585093677728e-46,0.42613056,0.4931888,1.3516414,21.653503,31.50591,7.327359,-747.1156,-768.1963,959
9042,8.3565841975544e-46,0.75562334,-0.15994772,1.564315,15.856646,-2.7604275,-9.1185255,-747.0619,-787.8834,958
9043,8.485073354570723e-46,0.9699245,0.018704575,1.2885046,61.53263,20.993696,70.4289,-747.04663,-803.8925,957
9044,9.04500211292178e-46,0.58567375,0.2645398,1.6776422,15.069381,29.75228,11.391702,-746.9827,-797.3166,956
9045,9.469828431199765e-46,0.7272868,0.22507653,0.8948459,14.468951,-18.203144,61.585155,-746.9368,-757.3921,955
9046,1.0083656710227137e-45,1.1217104,-0.17119747,1.2920227,6.3818703,16.168238,-14.485121,-746.874,-768.1963,954
9047,1.0149106705378196e-45,0.8206342,0.17196736,1.2714878,25.240795,17.740623,79.52884,-746.86755,-770.81726,953
9048,1.0239950904371563e-45,0.22554544,0.77048004,1.507821,-3.5903938,16.680195,-2.1583743,-746.85864,-791.5289,952
9049,1.0025120445877574e-45,0.58336216,-0.087127134,1.4784716,14.497561,1.0507615,-19.010298,-746.85455,-752.00336,951
9050,9.807160174627072e-46,0.58478713,0.01277066,0.96669304,15.874616,-9.65283,118.739914,-746.8506,-754.535,1000
9051,1.0128977208884377e-45,0.9551517,0.038466264,1.6186243,-19.222534,21.059505,44.45302,-746.8183,-762.818,999
9052,1.0187257262647362e-45,0.54755175,0.44823802,1.7244092,43.68908,15.884343,-7.9951997,-746.81256,-773.63995,998
9053,1.0467102679741503e-45,0.78174394,0.16472717,1.5442227,9.675775,14.796288,79.29067,-746.78546,-757.3921,997
9054,1.2255969685891401e-45,1.0893457,-0.0969575,1.4342467,16.728146,3.4615312,36.233753,-746.6277,-754.535,996
9055,1.2454293036464276e-45,1.0103165,-0.014217352,0.9899845,-22.800346,0.7097488,-35.432552,-746.61163,-842.4054,995
9056,1.276599026115694e-45,1.2819365,-0.29037887,1.2171961,11.209564,12.232027,38.625355,-746.5869,-746.85455,994
9057,1.2967816824182244e-45,0.4712623,0.5217113,1.4658276,-3.1620932,28.713984,20.15705,-746.5712,-849.80725,993
9058,1.3293988860833734e-45,0.27619845,0.49570706,1.3134397,14.909225,33.484,-21.98136,-746.5464,-1129.029,992
9059,1.3528086725596419e-45,0.40391093,0.26496747,1.464119,13.53039,13.672832,38.93507,-746.52893,-749.1908,991
9060,1.3567777905170005e-45,0.93073285,-0.0013937944,1.3563653,5.7158394,18.372862,31.390915,-746.526,-812.83624,990
9061,1.3694236537807106e-45,0.06756039,0.92484653,1.4870933,18.062555,4.179423,12.547413,-746.5167,-823.474,989
9062,1.4316441719742818e-45,1.0601734,-0.062428195,1.4067608,-1.3986387,1.2478828,27.296183,-746.4723,-778.68286,988
9063,1.50401764973289e-45,0.43539733,0.562963,1.327921,-8.495649,30.800854,18.263815,-746.423,-846.02264,987
9064,1.5739858373137094e-45,0.52039236,0.18901989,1.1508914,16.860968,10.16512,79.65873,-746.3775,-906.8753,986
9065,1.695766884661111e-45,0.4672184,0.29253903,1.5377982,17.306555,37.066513,-11.6464405,-746.303,-791.5289,985
9066,1.8298718145100058e-45,0.8035986,0.18386385,1.7046074,16.705494,37.685284,-61.028786,-746.22687,-776.1852,984
9067,2.0706076379215257e-45,0.64549714,-0.031892918,1.6883112,14.604049,8.865481,-29.498795,-746.1033,-746.85455,983
9068,2.132167321209677e-45,0.4510399,0.48870423,1.7725602,13.819693,16.660532,4.408618,-746.074,-803.8925,982
9069,2.3306058189259964e-45,0.47926977,0.35460207,1.610343,12.2738285,-8.835968,32.063396,-745.985,-749.1908,981
9070,2.359229949372857e-45,0.72186095,0.27595064,1.7804971,6.741941,16.366617,3.2490213,-745.9728,-997.9587,980
9071,2.3654299083946155e-45,0.41018355,0.19714917,0.9180244,14.329739,4.439633,-12.226087,-745.97015,-879.5309,979
