,,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\theta_6$,$\theta_7$,$\theta_8$,$\theta_9$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,,,
31650,1.0155367796189218e-14,0.7291905,0.34337115,0.40127382,0.55268043,0.16066122,0.12133295,0.43530545,0.34914368,0.07079502,0.0002476194,1.0001208,3293.486,3262.0818,1000
31651,1.0260035695853187e-14,0.69477904,0.29636317,0.52222013,0.60731196,0.08316756,0.16428033,0.29200882,0.15473652,-0.07193092,0.0002679207,1.0000249,3293.4963,3288.2754,999
31652,1.04751760462529e-14,0.7652636,0.37411684,0.49352384,0.4559471,0.19966166,0.11335034,0.21036328,0.1988954,-0.16704613,0.00026574868,0.999972,3293.517,3270.6545,998
31653,1.0554756710746769e-14,0.7553572,0.21472694,0.5477626,0.29446486,-0.012679018,0.17071483,0.33489358,0.035036962,-0.08259079,0.00022332279,1.0000415,3293.5247,3287.2393,997
31654,1.0694827625594013e-14,0.4704518,0.24051856,0.5726195,0.40884462,0.10531372,0.26055074,0.35769105,-0.11331257,0.054078404,0.0002054865,0.9999019,3293.5378,3293.0166,996
31655,1.0707890806628196e-14,0.7014936,0.49650708,0.42763942,0.4187316,0.33657864,0.16690856,0.15444288,0.16568185,-0.038799338,0.00020236196,1.0001752,3293.539,3289.7908,995
31656,1.0897779503858794e-14,0.66004825,0.58991206,0.52346426,0.34481272,0.07708741,0.019032322,0.21930747,0.18507434,-0.12093059,0.00021657717,1.000031,3293.5566,3291.9246,994
31657,1.105589035917335e-14,0.42853948,0.004716805,0.2578837,0.05596026,-0.013112956,0.20580325,-0.0017172798,-0.008897861,0.12291792,0.00021263823,1.0000278,3293.571,3289.7908,993
31658,1.1080209795389668e-14,0.82098573,0.19603509,0.21605174,0.21071047,-0.01699584,-0.26039338,-0.3568913,-0.098971955,-0.0029557648,0.00021248963,0.9999949,3293.5732,3260.4045,992
31659,1.1243712159505604e-14,0.76779413,0.047053855,0.074287765,0.2929172,-0.010822309,-0.22781718,0.28577495,0.37074593,0.038991887,0.00021271383,0.9999346,3293.588,3293.0166,991
31660,1.1271196164799601e-14,0.43497968,0.22224028,0.38216788,0.35990256,-0.086234555,0.24953519,0.29686895,0.22282724,-0.063359566,0.00024720642,0.99998313,3293.5903,3293.0166,990
31661,1.1448691677436647e-14,0.79818606,0.09841464,-0.077886745,0.0968242,0.23653838,0.16816927,0.13811134,0.14400275,0.103931956,0.00020692631,1.0000066,3293.606,3244.7644,989
31662,1.2003985753225693e-14,0.6661454,0.0026365414,0.075731866,0.113364294,-0.17438595,-0.13542482,-0.07129329,-0.22322114,-0.1600653,0.00022743204,0.9999796,3293.6533,3280.319,988
31663,1.2234767691309976e-14,0.48120883,0.27262434,0.46541834,0.25587386,-0.14980197,-0.08473895,0.03422475,-0.16221343,-0.30096278,0.00026252138,1.0000187,3293.6724,3267.2283,987
31664,1.2616978769338683e-14,0.88943064,0.35562876,0.39364758,0.47015962,0.23918681,0.27217683,0.52816784,0.39166868,-0.012133348,0.0002458591,1.0000933,3293.7031,3293.4707,986
31665,1.263547421498308e-14,0.52121806,0.13206029,0.23827003,0.16693778,-0.027009595,-0.07232529,0.48741835,0.18585044,-0.0026369772,0.00020446983,0.9999635,3293.7046,3286.6248,985
31666,1.2678735762182579e-14,0.42204124,0.1789383,0.121470585,0.21263793,0.16915485,0.035771098,0.2557591,0.06732911,-0.20289391,0.00020876441,1.0000933,3293.708,3290.311,984
31667,1.2731466819781844e-14,0.5982252,0.16090764,0.22463505,0.2310352,-0.07239207,-0.062836245,0.14289479,-0.12002081,-0.051710926,0.0002007225,1.0001394,3293.7122,3291.9246,983
31668,1.311637943342167e-14,0.605786,0.25728458,0.21214503,0.14156017,0.12039568,-0.07886093,0.3148431,0.30943877,0.1683414,0.00020735912,1.0000955,3293.742,3260.4045,982
31669,1.3264512769252886e-14,0.49513692,-0.06749555,0.32241556,0.30136147,-0.040101696,-0.29694143,0.1621096,0.123550124,-0.1321809,0.00023263859,0.99995166,3293.7532,3284.435,981
31670,1.3267751571042184e-14,0.84833336,0.45929858,0.5047256,0.36641854,0.1933253,0.20852888,0.28742498,0.045749325,0.06711902,0.00023765494,1.0000588,3293.7534,3293.0166,980
31671,1.3283957446109425e-14,0.7616428,0.32390806,0.7225965,0.60434616,0.10723193,0.057635266,0.03645932,-0.14316782,-0.24209765,0.00022288934,0.99995184,3293.7546,3287.8882,979
31672,1.3287200995695708e-14,0.5619509,0.29218742,0.46533084,0.46335286,-0.13645762,-0.04928119,0.16644092,-0.02999407,-0.019850882,0.0002388756,0.99999464,3293.755,3287.8882,978
31673,1.3313177919990863e-14,0.5824262,-0.13149145,0.3475049,0.15979417,-0.39681035,0.07122761,0.2622123,-0.0943306,-0.05076357,0.00024070119,1.0000004,3293.7568,3292.4775,977
31674,1.3335949385553073e-14,0.38966924,-0.15231884,0.27740836,0.22928047,0.0021566018,0.0107053,0.036047917,-0.069576785,-0.068074904,0.0002508587,1.00002,3293.7585,3286.141,976
31675,1.3375076837373537e-14,0.6466704,0.22999,0.72052664,0.57757324,0.2767406,0.11406084,0.22682934,0.07128654,-0.13216577,0.00020980263,0.9999721,3293.7615,3281.1033,975
31676,1.3476688256401884e-14,0.4144365,0.28549698,0.2676776,0.38044333,0.0016284327,-0.04380044,0.035872616,-0.117446594,-0.406808,0.00023220044,1.0000821,3293.769,3279.0833,974
31677,1.3575756826279069e-14,0.5480203,0.071994774,0.26444653,0.28054947,0.097790964,-0.0038659687,0.13725846,0.14526106,-0.15205519,0.00023834145,1.0001881,3293.7764,3283.8833,973
31678,1.3755919072577023e-14,0.8195213,0.30005905,0.2005669,0.22201508,0.1282801,0.33877304,0.46866864,0.3254632,0.014108456,0.00022865065,1.0001224,3293.7896,3257.6677,972
31679,1.408900901226566e-14,0.6059481,0.21592021,0.58921885,0.22857352,-0.17134342,-0.0325052,0.07017604,-0.018523691,-0.03645722,0.00024986302,1.000099,3293.8135,3287.8882,971
31680,1.4113107494665049e-14,0.5568276,0.20052278,0.25053397,0.26122636,0.27500263,0.054405645,0.032131936,0.18305317,-0.054518368,0.00024691038,1.0000833,3293.8152,3285.5554,970
31681,1.4175264461934609e-14,0.7680975,0.49268448,0.4120269,0.4439457,0.17593575,-0.076462984,0.0005935116,0.14417225,-0.11435766,0.00022159876,0.99983305,3293.8196,3285.5554,969
31682,1.4223797968604885e-14,0.62059325,0.02147424,0.06608778,0.16163829,-0.29161933,-0.28882617,0.07348976,0.23990795,0.02052371,0.00021739048,1.0000949,3293.823,3284.435,968
31683,1.4550444649262023e-14,0.5113471,0.34439158,0.31639782,0.28994542,0.1751338,0.14138174,0.30829722,0.1563766,-0.026670234,0.00022903441,0.9998079,3293.8457,3274.252,967
31684,1.461452773743076e-14,0.48346695,0.03711857,0.09763914,0.111334085,-0.14973028,0.24465297,0.10689314,-0.14937977,-0.23181194,0.000211698,0.99999714,3293.85,3290.7166,966
31685,1.4739942803098188e-14,0.6468723,0.384516,0.631062,0.7314538,0.29795754,0.18064734,0.124874726,0.027215494,-0.0676803,0.00023087149,1.0000093,3293.8586,3291.9246,965
31686,1.48338044788079e-14,0.4519503,-0.063361324,0.20122945,-0.061970487,-0.13475303,0.06866729,0.0049697952,0.10617649,0.03493471,0.0002402871,1.0000054,3293.865,3291.9246,964
31687,1.4950147449235842e-14,0.46493658,-0.12321108,0.11367718,0.37550807,0.019872362,0.08810087,-0.026616594,-0.047349297,0.03256074,0.00021481553,0.99998754,3293.8728,3279.6345,963
31688,1.4968408284194314e-14,0.5223796,0.17390281,0.4708413,0.4362212,0.16601309,-0.014757955,-0.02481805,0.04866872,-0.017951481,0.00022742123,0.9998721,3293.874,3287.2393,962
31689,1.5372084871536017e-14,0.3630773,0.29683235,0.36688885,0.22010924,-0.06807388,-0.19696401,-0.12141045,-0.044296414,-0.2758286,0.00021794862,0.99997145,3293.9006,3291.354,961
31690,1.539086108134789e-14,0.6634379,0.19882472,0.273076,0.10215553,-0.3510756,-0.07300637,0.13467728,-0.061517384,-0.24901229,0.00020293648,0.99994147,3293.9019,3283.2085,960
31691,1.5598919224348662e-14,0.46049657,0.03933677,0.3839149,0.050655123,-0.15708943,-0.0742664,0.15161034,0.24146485,0.0561316,0.00021789108,1.0000365,3293.9153,3281.777,959
31692,1.5679099516665962e-14,0.49786317,0.20071271,0.50922203,0.23968917,-0.07699197,0.04402904,0.08367185,0.13711797,-0.13996373,0.0002175993,0.9998438,3293.9204,3290.311,958
31693,1.5832965800264543e-14,0.42694828,0.26762488,0.16285065,0.24970748,0.13875802,0.20844011,0.11603838,0.04922444,-0.15508652,0.00023771572,1.0000296,3293.9302,3290.311,957
31694,1.604700044366416e-14,0.34405547,0.15524247,0.3828292,0.20111954,-0.22575578,0.14870325,0.16306219,0.06737196,-0.08664341,0.00021540081,1.0001187,3293.9436,3277.977,956
31695,1.6236157406992677e-14,0.56837314,0.15327062,0.5677739,0.43623316,-0.16953133,0.03152081,0.22934929,-0.03257417,-0.24931605,0.00021298077,0.99984396,3293.9553,3276.6294,955
31696,1.6307664713536143e-14,0.45347664,0.17472482,0.24899891,0.22353992,0.107833125,0.11594166,-0.01877644,0.20637512,-0.07478815,0.00020426854,1.0001147,3293.9597,3291.354,954
31697,1.6483788991926203e-14,0.6065483,0.090719625,0.049973577,0.10167754,-0.2747436,0.119609445,0.121745214,0.0042226613,-0.1437379,0.0002265169,1.0000213,3293.9705,3255.0134,953
31698,1.7036130239524625e-14,0.6870448,0.1566167,0.057544995,0.32234222,0.12630458,-0.025750112,0.25567433,0.1742433,-0.124113776,0.00020272737,1.0000354,3294.0034,3290.7166,952
31699,1.6691957499859192e-14,0.52024126,0.17785476,0.23108108,0.13801023,-0.16642947,0.09545316,0.3271106,0.4103877,0.035883605,0.00020383384,1.0000341,3294.0083,3280.319,951
31700,1.6601387981623636e-14,0.4743225,0.24839276,0.3163012,0.099064745,0.14583185,0.025612101,0.085785486,0.11522544,-0.26455578,0.00021652026,1.0001184,3294.0288,3285.5554,1000
31701,1.7103300583627905e-14,0.53796506,0.31046864,0.25516888,0.5803208,0.10268143,0.0782262,0.25348726,0.27992204,-0.10561105,0.00024468577,0.9999725,3294.0586,3289.7908,999
31702,1.7120011183787705e-14,0.769607,0.37405738,0.29717568,0.44592553,-0.007044353,0.003397831,0.17660452,0.3110763,0.13064075,0.00021899317,0.9998817,3294.0596,3287.8882,998
31703,1.7149294030221522e-14,0.5762975,0.4090734,0.6349833,0.45068565,0.29285845,0.110845916,0.17444754,0.21470554,-0.038990803,0.000247285,0.9999201,3294.0613,3290.7166,997
31704,1.7478996796845887e-14,0.71332,0.12868184,0.23909388,0.33483553,-0.090202354,-0.39408138,0.07400114,0.17804445,-0.17508894,0.00020966651,0.9999366,3294.0803,3279.0833,996
31705,1.7663458675191905e-14,0.6132887,0.103561565,0.014954118,0.22386225,-0.016377173,-0.016712273,-0.037609108,0.29845414,0.024781149,0.00020175871,0.9999542,3294.0908,3293.4707,995
31706,1.769367105892868e-14,0.37492952,0.04549444,0.5340713,0.25877845,-0.15119615,0.2913303,0.15153591,0.01969876,0.1557481,0.00020574834,0.9999748,3294.0925,3288.673,994
31707,1.8038243045212246e-14,0.8500729,0.59195906,0.6597454,0.57577056,0.35420713,0.32798317,0.5792604,0.44416857,0.18466093,0.00021800562,1.0001633,3294.1118,3288.673,993
31708,1.8157540238858985e-14,0.5630101,-0.19368874,-0.039065294,0.21937498,-0.039196033,-0.25418356,0.09055434,0.34181985,0.18386407,0.00021572993,0.9999739,3294.1184,3287.8882,992
31709,1.863812029206328e-14,0.47202745,0.38755947,0.3674435,0.5986701,0.22089069,0.11396202,0.24516393,0.19467527,-0.11553706,0.00024158078,1.0000408,3294.1445,3278.526,991
31710,1.8711067832352716e-14,0.71934104,0.07120763,0.15895236,0.28580824,0.005511848,0.2055117,0.24124824,0.07669195,-0.08903513,0.0002567721,1.0000157,3294.1484,3288.673,990
31711,1.8775131098252007e-14,0.6278333,0.2480102,0.044111557,0.20337154,0.057068083,0.21811213,0.1707922,0.24620402,-0.115659185,0.00021120613,0.99990255,3294.1519,3289.7908,989
31712,1.9015006680765262e-14,0.5033741,0.085561424,0.08136224,0.37923813,0.07782746,-0.05341887,0.14820652,0.33620483,-0.073118,0.00023575718,1.0001061,3294.1646,3292.4775,988
31713,1.9028938789044543e-14,0.58302623,0.082842276,0.08096925,0.26556078,0.09969027,-0.24868412,0.14661042,0.25103265,0.019904016,0.000253264,0.9999947,3294.1653,3289.298,987
31714,1.9056833636933592e-14,0.49169883,0.3289752,0.22856969,0.37073612,0.10418292,-0.057111975,0.16848736,-0.11896057,-0.2359517,0.00022293082,0.99998564,3294.1667,3288.673,986
31715,1.9305020883280884e-14,0.73593754,0.5948625,0.60207367,0.5763452,0.4512456,0.24236964,0.3595649,0.039590333,-0.028525556,0.0002023112,1.0000595,3294.1797,3269.2295,985
31716,1.9342762847582708e-14,0.97005165,0.516273,0.3590045,0.20996693,-0.07142536,-0.03557472,0.17499298,0.33853686,0.23575814,0.00022550832,0.9998846,3294.1816,3293.4707,984
31717,1.953735163959723e-14,0.6638904,0.10317284,-0.045584567,0.24915013,-0.09757733,-0.093683586,0.22959198,0.3577014,0.002414468,0.00023132913,0.999924,3294.1917,3275.98,983
31718,1.9589890629586694e-14,0.860976,0.28564167,0.1014681,0.048133288,-0.16024838,-0.26355952,-0.01609343,0.08093173,0.119505964,0.00024608106,0.9999929,3294.1943,3281.1033,982
31719,1.962818952382946e-14,0.6824601,0.15801731,0.1287454,0.25232106,0.11808159,0.27430078,0.23381999,0.056290213,-0.15158586,0.00022050602,1.0001602,3294.1963,3286.6248,981
31720,1.995189638769676e-14,0.69448,-0.056879446,0.17554195,0.40143788,0.16831444,0.038237408,0.07643081,0.021890791,0.09791453,0.00023361424,1.0000993,3294.2126,3290.311,980
31721,1.9995784202710127e-14,0.78199565,0.43339887,0.44350445,0.16904064,0.03575329,0.09292491,0.30551466,0.34995103,0.06747673,0.00024073968,0.9998408,3294.2148,3195.145,979
31722,2.0206806606051687e-14,0.5192174,0.31631494,0.52317923,0.3935768,0.039213207,0.38913202,0.3167929,-0.03408301,0.009783099,0.00020362771,1.0000161,3294.2253,3293.4707,978
31723,2.022161193447278e-14,0.4445603,-0.025651047,0.19027787,0.34270647,-0.05701167,-0.16985741,0.29382265,0.14919908,-0.28694847,0.00023623306,1.0000856,3294.226,3287.8882,977
31724,2.0444998048124218e-14,0.710893,-0.004676813,0.07898945,0.27632216,0.034761537,0.03348753,0.07248678,0.10984253,0.16385576,0.00023639275,1.0000857,3294.237,3291.9246,976
31725,2.060032016615464e-14,0.47613484,0.18821773,0.54833114,0.2510733,-0.11961125,0.1663947,0.090300836,0.08739614,0.1568046,0.00023128727,0.99997634,3294.2446,3284.9026,975
31726,2.0716321173728286e-14,0.6868458,0.109676,0.56944376,0.3933053,0.04105448,0.14003186,0.21416984,0.050359454,9.210606e-05,0.00021826949,1.0001366,3294.2502,3293.0166,974
31727,2.103741904690131e-14,0.631355,-0.0066574337,0.051056523,0.29707384,0.022673028,0.2481535,0.27541903,0.082348585,-0.11950397,0.00022761422,1.0000353,3294.2656,3271.142,973
31728,2.153104981694031e-14,0.528155,0.14974253,0.5115404,0.27648577,0.16551223,-0.08508928,0.11169289,0.024608409,-0.11420442,0.00023247558,0.99994624,3294.2888,3284.9026,972
31729,2.161004342964169e-14,0.911394,0.24645863,0.2325059,0.50633174,0.14154395,-0.15191367,0.14025073,0.26474345,0.027702395,0.00021662317,0.999893,3294.2925,3289.298,971
31730,2.1694622748281384e-14,0.46817774,0.27233723,0.46622953,0.3471768,-0.22741082,-0.009935253,-0.025528649,-0.28736663,-0.35316125,0.00022739166,1.00003,3294.2964,3289.7908,970
31731,2.1710518184944016e-14,0.7868331,0.3856447,0.4138805,0.3229294,0.080131084,0.17594789,0.21792048,-0.102750346,-0.16738375,0.00025227488,0.99991286,3294.297,3289.7908,969
31732,2.1896827733282897e-14,0.6500188,-0.040924717,0.03542369,0.0991534,-0.13691306,-0.10196139,0.27582127,0.22493084,-0.15316385,0.00024662496,0.9999315,3294.3057,3246.0767,968
31733,2.1912871323498988e-14,0.69575244,0.17232603,0.056436878,0.21704951,-0.259974,-0.12008366,0.21419136,0.21464615,-0.090040416,0.00023756253,0.9999474,3294.3064,3291.9246,967
31734,2.194499377757579e-14,0.74360377,0.18348198,0.15550122,0.26046854,0.08408686,0.08264703,0.3241953,0.4006485,0.16115692,0.00021758553,0.99979043,3294.3079,3289.298,966
31735,2.2036263345249466e-14,0.53799796,-0.107098535,0.037387684,-0.044350654,-0.13998865,-0.1614456,0.12088101,0.28321254,0.023228189,0.00022770824,0.9999661,3294.312,3244.7644,965
31736,2.223622316728334e-14,0.6718538,-0.10360948,-0.16270235,0.06700513,-0.054645564,-0.04174988,0.118856855,0.095367804,-0.121086754,0.00023532676,0.9999961,3294.321,3244.7644,964
31737,2.2680329885467164e-14,0.83530694,0.37817514,0.7661876,0.8089833,0.31427392,0.37814996,0.3971175,0.14107688,-0.011018567,0.00020891905,0.9997727,3294.3408,3285.5554,963
31738,2.2869377880031766e-14,0.5887075,0.4617329,0.3052427,0.35697672,-0.02964794,0.10908898,0.3389661,0.29258564,0.04871233,0.0002277012,1.0000851,3294.349,3291.9246,962
31739,2.307126416760615e-14,0.5430279,0.05764568,0.4230148,0.109190226,-0.12005132,0.20435727,0.304741,0.26100978,-0.032935295,0.00020283464,0.99998534,3294.358,3241.7595,961
31740,2.3377440157023815e-14,0.31444916,0.11364402,0.28332195,0.050361276,-0.20043807,-0.07758457,0.17144561,-0.16282369,0.0892947,0.00021833155,0.9999968,3294.371,3244.7644,960
31741,2.3578054452870457e-14,0.83978623,0.21110964,0.21151613,0.16188912,-0.06964888,0.16856062,0.5317573,0.23573442,-0.07179825,0.00021856859,0.9999336,3294.3796,3288.2754,959
31742,2.4054832564380838e-14,0.5692503,0.039287105,0.01411669,0.16435704,-0.028387673,0.16831604,0.26181,0.026249077,-0.27189976,0.00024223767,1.0000603,3294.3997,3273.63,958
31743,2.4541251732920318e-14,0.74136394,0.19012557,0.12216422,0.08336785,-0.059332315,-0.39782104,-0.14469305,0.10825011,0.029723315,0.0002288571,1.0000484,3294.4197,3266.4744,957
31744,2.470355703352926e-14,0.30352134,-0.10787769,0.35571304,0.19856493,-0.28848252,-0.093169585,0.10621324,-0.17747287,-0.11697688,0.00020952699,1.0000145,3294.4263,3289.298,956
31745,2.4879080775013773e-14,0.8059044,0.31280687,0.38233474,0.35364667,0.12371248,0.16952813,-0.07305752,-0.25941253,-0.13242567,0.00020485198,0.9999628,3294.4333,3291.354,955
31746,2.493380682575404e-14,0.61243427,0.05732238,0.25986707,0.56052816,0.19717053,0.028970841,0.15320298,0.10832703,-0.17991038,0.00025467694,1.0000545,3294.4355,3284.9026,954
31747,2.5178493849276392e-14,0.80782855,0.28278452,0.21447307,0.33364972,-0.14059812,-0.064031124,0.18495956,0.22844927,0.048832543,0.00020588288,0.9998743,3294.4453,3291.9246,953
31748,2.5599985215635222e-14,0.68878853,0.14024253,0.22516777,-0.062651455,-0.32338837,-0.1350468,-0.05750764,0.025066314,-0.044826005,0.00020637045,1.0000708,3294.462,3291.9246,952
31749,2.5608756574577465e-14,0.7327396,0.37686935,0.31598678,0.32180595,-0.10842422,-0.008894506,0.049479123,0.066654384,-0.09472213,0.00026433755,1.0000718,3294.4875,3294.0083,951
31750,2.5099431533739805e-14,0.60961264,-0.19107282,0.035913765,0.33531237,0.18375547,-0.07015338,-0.044814393,0.019230472,0.07592403,0.00023938816,1.0000424,3294.4934,3232.0251,1000
31751,2.5738596694276325e-14,0.5673892,0.2441783,0.4162799,0.025855534,-0.00522349,-0.05076235,0.23582375,0.1512373,-0.22873819,0.00021537383,1.00003,3294.5186,3288.673,999
31752,2.6086538541353503e-14,0.4392782,0.034644928,0.6436944,0.39905074,-0.17606866,0.20128141,0.14878452,-0.23357706,-0.121884815,0.00024254312,1.0000443,3294.532,3294.0083,998
31753,2.6195032857485515e-14,0.55415326,0.33325166,0.3455406,0.5224811,0.2292909,0.029311715,0.23529045,0.31914836,-0.14209878,0.00020383012,0.9999834,3294.5361,3291.9246,997
31754,2.6400483046500868e-14,0.7703816,0.41318858,0.5173426,0.31723648,0.03514173,0.23588891,0.17840311,0.031449024,-0.14395125,0.00024219748,0.9998888,3294.544,3269.2295,996
31755,2.6659563244849958e-14,0.68256813,0.49300683,0.42179757,0.36329612,0.22381912,0.05056723,0.21598502,0.19034919,-0.15970913,0.00020401207,0.99984545,3294.5537,3268.516,995
31756,2.7438757629788726e-14,0.5630081,0.20746689,0.24782556,0.37491342,0.14247116,-0.044553384,0.22005466,0.23827542,-0.27644634,0.00022610072,1.0000935,3294.5825,3293.4707,994
31757,2.748569012985442e-14,0.60354525,0.10338343,0.43635172,0.19199426,-0.26937968,-0.2660297,-0.041003298,-0.20617257,-0.1774518,0.00023970321,0.9999664,3294.5842,3291.9246,993
31758,2.759326607948607e-14,0.78280866,0.47260323,0.5362257,0.5534666,0.21456411,0.28902617,0.12562476,0.15636669,0.081898145,0.00020507774,1.0001113,3294.5881,3260.4045,992
31759,2.7613483394063323e-14,0.52222973,0.24661948,0.27963352,0.25133738,0.02541063,0.033485014,0.2875573,-0.07788465,-0.22201535,0.00023588922,1.0001354,3294.5889,3269.8271,991
31760,2.766746868165073e-14,0.6596207,0.20913409,0.21374439,0.45960036,-0.030889504,0.17120208,0.1405127,-0.059333432,-0.2314387,0.00021487474,0.9999882,3294.5908,3285.5554,990
31761,2.7884467328002635e-14,0.47562146,0.31839615,0.689016,0.35598472,0.06801098,0.16082929,0.043715008,0.034839943,-0.030020215,0.00020291923,1.0000606,3294.5986,3284.435,989
31762,2.8151236853481923e-14,0.6499697,0.30616245,0.64731544,0.4061511,0.015155856,0.09554589,0.35350823,-0.08418851,-0.10660209,0.00023400281,1.000027,3294.6082,3278.526,988
